iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
7000	-0.407395	-1.36075	-0.963371	-1.43224	-1.54028	0.493021	0.608069	0.371176	0.642377	0.424202	1.57598	1.77608	1.2666	-1.101	-1.06827	-0.0998943	-0.233568	-0.172956	-1.07503	0.0516594	1.28802	-0.625105	2.25695	-1.71713	1.54631	-0.371579	-1.07848	0.427742	-0.488571	0.376552	0.0737979	-2.19712	0.15348	0.302972	-0.278235	1.91226	-0.430453	-0.88087	0.20678	1.46351	0.83648	0.969778	-0.761977	-0.430924	1.86192	0.216223	0.802764	-2.05541	0.453662	0.375016	-0.624343	-1.10567	1.81451	-0.860762	-0.819799	1.18559	0.0220252	-1.5854	-0.228227	-1.57465	-0.67962	-0.515903	1.74195	0.626871	0.387498	-3.07293	0.381249	1.33267	0.693939	-1.03771	1.38796	-0.490898	-0.88673	0.0856255	1.26641	-0.766508	-0.590822	1.11796	0.406786	-0.458002	1.11558	-0.54921	0.872102	-0.260246	0.965089	1.31232	-0.017971	0.832686	-1.1878	0.894295	-0.527628	-0.962142	1.31263	-1.319254e+002	-1.288106e+003	-1.420032e+003
7050	-0.418579	-0.967766	-1.24712	-1.29404	-1.43774	0.431028	0.579089	0.414672	0.570292	0.41494	1.48321	1.85916	1.23694	-1.21526	-1.12109	-0.611512	0.106963	-0.331224	-1.07595	1.17002	-0.136318	-0.860686	2.12195	-1.51581	0.927934	0.935545	-1.15443	0.58834	-0.0485169	-0.487129	0.967385	-3.00428	0.841679	0.678883	-2.49033	1.07154	-0.567705	-1.09857	-0.249406	1.50568	1.1662	0.10619	-0.463551	-0.0658789	0.285841	-0.190958	-0.327967	-2.90615	-0.263432	-0.413152	1.78616	-0.134339	1.07567	-1.30574	0.394639	0.57824	-0.191698	-1.8319	0.185741	-2.53066	-1.33678	-0.318898	1.29944	0.577199	1.31582	-1.41887	-0.166109	1.41289	0.598255	0.463394	0.816216	-1.09614	-0.0501969	0.128818	0.353874	1.18991	-0.860845	1.17827	0.615755	0.95065	0.99578	-0.942842	0.298975	-0.381512	-0.730361	1.9039	-0.0191075	0.21353	-1.37743	0.446836	-0.0875124	-2.03125	0.767502	-1.353852e+002	-1.286246e+003	-1.421631e+003
7100	-0.384694	-0.53954	-1.38013	-1.53263	-1.5421	0.363623	0.832438	0.580829	0.35795	0.556418	1.60909	1.93174	1.2934	-1.45828	0.145174	-1.08945	-0.143215	0.192774	-1.23136	0.301216	-0.0360464	-0.239862	1.8194	-1.8474	1.71009	0.924289	-0.461444	0.413493	-0.509013	-1.77743	1.57641	-3.04506	0.659517	1.03017	-1.62976	0.0191827	-0.810512	-0.753746	-0.542011	0.865875	1.57347	1.84012	-0.789207	-1.102	1.4233	0.282351	0.624335	-1.79518	0.297699	-0.431072	0.862001	-0.886058	1.33274	-0.895749	-1.2432	0.211563	0.441829	-1.41733	-0.116636	-1.79108	-0.538121	-0.0160314	1.34912	0.85655	-1.59239	0.0453711	0.818089	1.48645	0.611611	-1.05976	0.767741	-0.0886762	-0.344352	0.37835	-1.50437	0.68528	-0.287005	1.08239	0.969542	-0.519228	0.883672	-0.156566	0.760118	-0.246371	0.859757	0.169989	-1.12509	0.666334	-1.48473	0.458204	-0.184086	-1.38936	0.845944	-1.315365e+002	-1.285181e+003	-1.416718e+003
7150	-0.407117	-0.491501	-1.25308	-1.55444	-1.50597	0.346981	1.15002	0.432057	0.374743	0.445678	1.58714	1.78596	1.21475	-0.649116	-1.57079	-1.53367	-0.00144832	0.693545	-1.69715	0.0702213	0.154585	-0.045879	1.93083	-1.53316	1.45339	-0.208575	-0.238669	1.04443	0.466647	1.87772	-2.35753	-1.9723	0.776749	0.758751	-0.509378	0.347346	-1.09972	-0.492614	0.26095	0.638244	0.461492	1.3657	-0.631732	-0.160231	0.273811	-0.973938	0.175663	-2.02028	0.254409	0.187415	-0.17913	-0.821802	1.02624	-1.38661	0.682735	0.613837	0.923641	-1.34603	0.0648733	-1.58236	-0.921969	0.677362	1.39395	0.822989	-0.403649	-0.954955	0.779738	1.70776	0.956095	-0.0433232	1.28364	-0.0957009	-0.709343	-0.0613679	0.191067	0.317467	-0.616429	0.888582	0.818256	0.81497	1.48888	-0.726318	0.624725	-0.0667198	0.695329	-0.154042	0.926533	0.779889	-1.41793	0.0520013	-0.42461	-1.64425	1.22253	-1.271140e+002	-1.274907e+003	-1.402021e+003
7200	-0.429648	-0.783236	-1.23627	-1.50997	-1.71053	0.35205	1.28117	0.549109	0.488976	0.605851	1.63039	1.79447	1.25434	-1.28799	-0.520811	-1.35162	0.339307	0.136301	-1.62756	0.145069	0.110817	0.292961	1.61918	-1.67069	1.80258	-0.724984	-0.843885	1.16435	1.20107	1.18762	-2.04926	-1.3704	1.52321	1.11879	1.12557	-0.150339	-1.0807	0.0638122	-0.158455	1.19729	1.45253	1.86262	-0.865181	-0.0573694	2.10842	-1.25919	0.819255	-1.48174	0.22845	0.939308	-0.264407	-1.37637	1.32687	-1.03065	-0.312327	-0.218189	0.87657	-0.657736	0.151188	-1.4209	-0.523474	0.217124	1.34335	0.623293	-0.866491	1.63011	-0.263778	1.38895	1.07307	0.505182	0.410571	-0.264893	-0.0362946	0.045028	0.864206	1.27127	-0.115498	1.20852	0.755268	1.6117	0.729119	-0.558739	0.56466	-0.743618	1.14945	0.907086	-0.382968	0.626364	-1.23388	-0.0885563	-0.401177	-0.958051	0.776359	-1.303428e+002	-1.284034e+003	-1.414377e+003
7250	-0.475983	-0.521117	-1.25332	-1.67802	-1.53677	0.32449	1.04006	0.504155	0.520595	0.484421	1.63763	1.99574	1.23584	-1.18965	-1.60142	0.231323	1.33736	-0.128776	-0.480639	0.0127973	-0.178013	0.826816	2.16929	-1.80678	0.454879	1.11992	0.202569	0.837888	-0.124091	-0.91389	0.693669	-0.858247	0.791653	1.12523	1.05673	-0.0281531	-0.252968	-1.0457	0.501644	0.742039	1.04817	2.01912	-0.881294	-0.825557	0.726704	-0.257083	0.656702	-2.60449	0.562517	0.34919	0.17311	-1.38132	1.59882	-1.19767	-0.178827	-0.214208	0.937519	-1.38866	-0.474093	-1.15774	-0.41443	-0.296444	1.06619	1.21076	-0.723684	-1.48749	-0.294419	1.19706	1.4662	1.4529	0.599051	0.0230038	-0.117088	0.465139	0.595959	-0.542054	0.0309555	0.545124	0.752201	0.235487	1.24485	-0.127856	0.616415	-0.809895	0.957056	0.0918302	0.0281729	0.350131	-1.03925	0.303516	-0.937419	-0.0975625	1.26256	-1.233912e+002	-1.297008e+003	-1.420399e+003
7300	-0.448876	-0.956484	-1.26711	-1.58182	-1.57385	0.322035	1.39312	0.417792	0.813843	0.435913	1.61913	1.76792	1.22804	-0.889863	-1.11087	-0.621088	0.802275	0.26194	-0.733383	0.518089	-1.1527	0.143473	2.31709	-2.31653	1.12648	2.00514	-0.0694214	1.05635	-0.572058	1.2169	-0.221507	-1.47588	-0.0298608	0.593242	-0.430642	0.961715	0.0797322	-0.322292	0.490821	0.517758	1.48044	0.964645	-0.451173	0.365325	0.421609	-1.73237	0.623659	-2.08029	-0.0986281	0.35341	1.29456	-1.33184	1.25986	-1.11032	0.741911	0.335335	0.925701	-1.65645	0.239624	-1.51143	-0.0323059	0.193969	1.37318	0.329178	0.870294	-0.592714	0.11155	1.54831	1.38972	0.877018	-0.242165	-0.13848	-0.24085	0.775965	0.00991385	-0.0494165	-0.267547	1.42285	1.12946	1.07499	0.348079	-0.051134	0.957536	-0.327693	0.119895	1.29891	0.0292643	0.93795	-1.33252	0.464595	-1.13647	-0.656813	1.03637	-1.267016e+002	-1.278196e+003	-1.404898e+003
7350	-0.480538	-1.68403	-0.887977	-1.6662	-1.45264	0.377107	1.35471	0.271125	0.30032	0.508793	1.49664	1.80479	1.26083	-0.231005	-0.970694	-1.43405	0.720259	0.175157	-1.11031	0.412323	0.945806	0.844954	1.75256	-1.79271	0.931384	0.474045	-1.01269	-0.234866	0.0195406	0.925805	-1.82721	-2.77806	0.243427	1.06415	-0.327715	-0.35003	1.0374	-0.301597	0.293998	0.917496	0.800326	1.81205	-0.987278	-0.707396	0.257836	1.18427	0.391558	-1.85158	0.270972	0.346629	0.557601	-2.20997	1.25977	-0.902459	0.515645	-1.26059	0.773368	-1.27042	0.693266	-1.50325	0.1248	0.590013	1.37359	0.824434	0.343049	-0.709895	1.18154	1.43862	1.19499	-0.287112	0.988092	0.63125	-0.544889	0.63167	-0.110652	-0.336145	0.913114	0.936686	1.00703	1.4343	-0.0658902	-0.564931	0.687652	-0.165288	0.671196	0.981827	-0.152424	-0.0771177	-0.971773	0.572329	-2.01494	-1.49801	0.804266	-1.294658e+002	-1.278750e+003	-1.408216e+003
7400	-0.485857	-1.05999	-0.969805	-1.72348	-1.45373	0.388952	1.33057	0.463395	0.564717	0.459626	1.56662	1.85586	1.25757	-0.846948	-1.11193	1.01449	1.23519	0.00678318	-0.970124	0.398815	-0.175439	0.513728	1.99379	-1.50687	-0.180976	1.0991	-0.10984	0.2141	-0.031209	0.6185	-0.442018	-2.07457	0.704472	1.03281	-0.844741	0.0286252	0.858341	-0.734296	-0.0372362	0.33028	2.65886	1.50674	-0.723028	-0.716431	1.48145	-0.480422	0.970989	-2.1779	0.352789	-0.792361	2.0645	-0.54997	1.04576	-0.905294	2.36733	1.93693	1.17997	-2.23706	0.428071	-1.58214	-0.0085489	-0.148477	1.31244	0.66141	0.639035	-0.959425	0.976497	1.21341	1.23989	-1.6298	-0.148824	0.949627	-0.775436	0.36322	-0.260726	-0.21445	-0.0068651	0.878605	1.10279	2.40264	-0.0149667	-0.131	0.38343	-0.14398	1.93991	0.635076	0.450826	0.730804	-1.28183	0.743234	-1.25636	-0.691037	0.883877	-1.368537e+002	-1.275991e+003	-1.412845e+003
7450	-0.487851	-0.984347	-1.08025	-1.82653	-1.27514	0.427436	0.885739	0.564311	0.517285	0.454017	1.67636	1.79778	1.18824	-0.828148	-0.0766397	-2.03584	1.16526	-0.450447	-0.973314	0.913309	-0.754693	0.52035	1.43274	-1.64954	2.97908	0.726947	0.330888	0.36197	0.82573	-0.488705	-2.45819	-1.53143	0.242389	1.02943	2.0213	-0.619242	0.452305	-1.21467	-0.173735	2.25401	1.19459	0.949358	-1.91966	-0.0265019	1.02632	-0.905159	0.523501	-2.67978	0.531427	-0.0300676	0.548717	-0.0383047	1.40085	-0.359938	1.332	-1.18425	1.1158	-1.35811	0.102242	-1.7235	-0.791293	0.645449	0.728194	0.863284	-0.293773	-0.884017	0.185156	0.913801	1.05419	1.5664	0.430594	0.53841	-0.757778	0.171667	0.0317021	1.29079	-0.853494	0.375354	0.450383	0.205904	1.35469	-0.306171	0.0438536	-0.290615	0.900851	1.319	1.0195	0.0296502	-0.538691	1.63799	-1.79812	-0.546641	0.487137	-1.360493e+002	-1.275963e+003	-1.412012e+003
7500	-0.474195	-1.13931	-0.819945	-1.65357	-1.33933	0.400273	0.534891	0.592566	0.624993	0.542995	1.69954	1.83103	1.23621	-0.698656	1.45267	-2.15279	0.345363	-0.168806	-0.590945	1.58976	-1.33454	-0.303545	1.59487	-1.97703	0.523922	2.24315	0.168163	0.100205	0.0283334	-1.52839	-0.169614	-1.21247	0.276811	0.896897	-0.410521	-1.20493	-0.0816727	-1.00853	0.0776656	0.500906	1.19005	1.20836	-1.66328	0.268971	0.339066	-0.872432	0.807314	-2.8839	0.0136679	-0.573626	1.40566	-1.06418	0.790314	-0.659428	-2.04692	1.04242	0.812188	-1.8869	0.283312	-2.47861	-1.00984	-0.0549294	0.924197	0.796465	0.110874	-1.4929	-0.160528	0.74584	0.971324	0.379137	0.746594	0.165793	-0.427131	0.44386	-1.65253	1.45468	0.283605	0.87282	1.01358	-0.0390745	-0.196203	0.210325	-0.0799502	0.165506	1.60002	-1.25338	-0.250775	0.656185	-1.26879	1.88636	-1.14812	-0.935737	0.301805	-1.345375e+002	-1.281446e+003	-1.415984e+003
7550	-0.534579	-1.34349	-0.845336	-1.64882	-1.21339	0.398311	0.521641	0.515276	0.510395	0.392701	1.50581	1.90216	1.2795	-0.910582	-0.956348	-0.929733	0.360397	-0.388586	-0.467655	-0.214627	-0.300425	0.345569	1.67084	-1.16366	0.354336	1.17248	0.140269	0.431425	0.501918	-2.10366	-0.303559	-1.98826	0.101175	1.12219	-0.747706	-0.129777	-0.111845	-1.59911	0.562078	1.25905	0.221918	1.35866	-2.25615	-0.172317	-0.615517	1.32578	0.280243	-3.03845	0.625024	0.744882	-0.172101	-1.19346	0.879517	-1.14572	1.66613	0.806614	0.580357	-2.26784	0.39506	-1.87061	-0.846317	0.357043	0.638952	0.781843	-0.188595	-0.140244	0.0569552	1.05416	1.30557	-0.224916	0.432238	-0.258645	-1.02214	0.703731	-0.993331	0.596841	0.339659	0.305293	1.05768	0.440416	-0.0598397	0.710093	0.179082	0.288384	1.13667	0.656819	-0.0940058	0.205691	-0.816537	-0.645716	0.0909796	-0.741167	0.406439	-1.240201e+002	-1.289558e+003	-1.413578e+003
7600	-0.547462	-0.884009	-1.07591	-1.63112	-1.29603	0.407092	0.700563	0.750034	0.394485	0.58314	1.5139	1.82846	1.25147	-1.108	-0.554766	-0.703505	0.808634	0.115906	-0.933235	0.448419	-0.0649211	0.650002	1.14887	-1.51899	-0.802725	1.75086	0.216511	0.0298523	-0.101976	-1.17312	0.61794	-2.11039	0.440299	0.592877	-0.26978	0.198516	0.444705	-0.984279	0.0916139	1.14332	1.97489	2.23143	-1.35218	0.443159	0.665926	-0.53159	1.89687	-2.62044	0.0341046	0.565452	0.836015	-1.1723	0.933108	-0.701481	0.945979	2.06048	0.253583	-1.63037	0.632764	-2.08354	-1.23109	0.414853	1.02588	0.941022	-0.140685	-0.305848	-0.583583	0.740436	1.25581	-1.29362	0.448619	-0.321383	-0.674121	0.225372	-0.42712	1.75992	0.161256	0.287454	1.02012	-0.525076	0.802779	0.620873	0.192333	0.0205499	0.940844	0.521582	-0.181152	0.500496	-0.794312	0.442024	-0.473844	-0.705701	0.272099	-1.262684e+002	-1.283159e+003	-1.409427e+003
7650	-0.496232	-0.406481	-1.13276	-1.45413	-1.35014	0.382156	0.721743	0.531871	0.429757	0.476998	1.59691	1.85016	1.2268	-0.802935	-1.88948	-1.26662	-0.563715	-0.0715886	-0.831899	0.655052	-0.655063	-0.40163	1.79441	-1.76966	0.837915	0.478835	-0.33907	0.469763	0.287648	-1.35108	-0.448008	-3.06246	0.31436	0.848651	3.86183	0.320417	-0.0441855	-0.506693	0.514341	0.596025	0.748146	2.13285	-1.24878	-0.0999582	0.263719	-0.496526	0.410128	-2.58507	0.135325	-0.264432	-0.146804	-1.26733	0.592796	-0.228692	0.228386	-1.46656	1.45384	-1.71239	0.448331	-2.5606	-1.68995	-0.0550557	1.09441	0.575922	-0.282436	-0.306244	0.642422	0.502101	1.03283	-0.792267	0.56114	-0.325383	-0.681127	0.248415	-1.0029	1.32447	-0.671347	0.578878	1.05167	0.167203	-0.179762	-1.24008	0.165661	-0.0125947	0.882718	0.735674	0.410995	0.556972	-1.10889	0.891427	-1.02718	-1.01716	0.664785	-1.346604e+002	-1.276273e+003	-1.410934e+003
7700	-0.548183	-0.838044	-1.25162	-1.70135	-1.32854	0.452915	0.856956	0.189794	0.679052	0.524688	1.52394	1.77369	1.22042	-0.914823	-0.875552	-0.62937	1.00645	-0.293668	-0.405438	0.204503	0.0226406	0.245849	1.64035	-1.32194	0.902934	0.392749	-0.677035	-0.123191	0.110775	-0.562302	0.215041	-2.01197	0.468344	1.14557	-0.366195	-0.40004	0.192782	-0.878257	0.929798	1.75484	-0.615373	1.24598	-1.4086	0.0508725	1.61159	-0.137297	0.454765	-2.66882	0.524334	0.113113	0.00279467	-1.36993	0.809743	-0.431155	-0.510408	-0.571012	-0.126362	-1.46018	0.415144	-1.85179	-1.63662	0.273964	0.953656	0.693323	0.481807	-1.21061	-0.0120135	0.963846	1.14014	0.523439	0.561298	-0.284874	-0.768201	0.662244	-0.0152108	-0.618369	0.121843	0.942523	1.10248	0.409074	-0.627588	-0.281594	0.198296	0.229201	2.33429	0.577173	0.137619	0.57978	-0.938542	0.238046	-0.340129	-0.716134	0.409181	-1.199454e+002	-1.275949e+003	-1.395895e+003
7750	-0.57568	-0.845277	-1.17873	-1.53231	-1.41999	0.418844	0.993962	0.129534	0.338104	0.697472	1.56965	1.78487	1.30764	-0.66369	-0.953272	-1.44656	0.206542	0.0171578	-0.728796	0.1725	0.329379	0.643193	1.1957	-1.42196	1.37008	-1.05634	-1.69672	0.310722	-0.0807434	-0.0637493	0.604552	-1.27589	0.537823	0.974109	-0.915512	0.37393	0.214013	-0.591542	0.465344	1.51435	-0.484531	0.716951	-1.0569	0.30363	-0.103178	0.535483	-0.80581	-1.91586	0.0881682	1.4499	-0.449265	-0.0312449	0.359537	-0.647216	0.0876756	0.0731888	-0.37397	-1.55692	0.705791	-2.23131	-0.144315	0.952918	0.902428	0.901481	0.446604	0.238873	-1.26368	1.02636	1.24185	-1.29102	-0.175564	-0.0389905	-0.363403	0.323479	0.184829	-0.333496	-0.00235383	0.344388	1.33191	-1.41957	0.909305	-0.250586	0.440188	0.0474342	-0.110371	-0.937371	0.0864242	0.35738	-1.05809	-0.0304988	-0.127854	-1.89668	0.46589	-1.172455e+002	-1.301260e+003	-1.418505e+003
7800	-0.520209	-0.478694	-1.29941	-1.67532	-1.42355	0.351863	1.11555	0.277401	0.441154	0.732402	1.59762	1.67845	1.31592	-1.7733	-0.748727	-1.1811	1.8738	0.0923988	-1.41029	0.292934	-0.368624	0.219689	0.712858	-1.75226	0.144013	1.52006	-0.590135	0.599275	0.184531	-1.09725	-0.30362	-2.85567	0.235867	1.27361	-1.05048	-0.339725	0.111015	-0.238361	0.785229	1.51946	0.0562598	1.9858	-0.501768	0.32691	-1.05927	0.383672	0.912005	-1.95144	0.149401	0.143692	1.56899	-1.02419	0.691091	-0.31882	0.0509818	-0.564752	0.58864	-1.71439	0.684463	-2.76757	0.251709	1.20779	0.859649	0.185753	0.888066	0.149763	-0.0731792	0.802315	1.10492	-0.0281844	0.577963	0.845982	-0.803565	0.591736	1.97769	-0.0519232	-0.813524	0.662136	1.23266	0.539112	0.271313	0.0141559	0.361694	-0.289059	-0.503317	2.22294	0.425166	0.414981	-1.12094	0.437769	-1.38432	-1.30162	0.428344	-1.303763e+002	-1.299700e+003	-1.430076e+003
7850	-0.497008	-0.0313768	-1.1754	-1.68294	-1.51583	0.306115	1.19065	0.372922	0.458882	0.594551	1.60542	1.92741	1.23176	-1.36229	-0.970114	-1.81194	0.90213	-0.127259	-1.14593	-0.0584526	-1.43501	0.0918419	1.39879	-1.73687	0.0191013	-0.290419	0.965547	0.680225	0.306907	0.502322	-1.33893	-1.1777	0.989086	1.43415	-0.731978	-0.234784	-0.237256	-0.788625	-0.107505	1.26426	1.85169	1.85787	-1.18285	-0.755247	-0.89652	1.46136	0.420844	-1.61741	-0.134557	1.14902	0.322767	0.199901	0.890711	-0.901496	-0.651862	1.83544	0.75618	-1.61428	0.613722	-2.71444	0.17762	-0.313292	1.33364	0.908311	-0.293307	-0.898955	0.671796	1.1071	1.22025	1.34001	1.22283	-0.0892012	-0.300811	-0.0212677	-0.186183	0.58927	-1.15086	0.520246	0.877148	-1.06773	2.43349	0.811642	0.0914381	-0.314856	-0.436723	0.919523	-0.203565	0.528395	-1.21956	0.0839442	-1.69674	-1.08499	0.749198	-1.322398e+002	-1.286548e+003	-1.418787e+003
7900	-0.51259	-0.426932	-1.13393	-1.56141	-1.26953	0.331055	1.03884	0.579334	0.581175	0.397843	1.70645	1.85808	1.21309	-0.763098	-1.24324	-1.52933	0.395742	-0.284556	-0.75131	0.26074	-1.33174	-0.0187915	1.46426	-1.63833	0.847183	-0.240442	0.144136	-0.105483	0.0314801	1.33519	-1.17674	-2.39927	-0.177337	1.51901	0.664439	-0.00511159	-0.0726758	-0.87834	0.351357	2.02352	0.261064	1.09926	-1.75412	-0.339362	-0.77546	0.36084	0.568052	-2.8202	1.22336	1.99794	-0.990752	-1.0071	1.31086	-0.884086	0.887207	-0.482419	0.785591	-1.55928	0.496554	-2.30341	-0.824173	0.759007	0.593013	0.940804	-0.244323	-1.04058	0.74483	0.0899374	1.22936	1.0169	0.522171	-0.46591	-1.7593	1.05802	0.360984	-0.285246	-0.534537	0.996024	0.977974	0.652307	0.468154	-0.579937	-0.12397	0.439505	1.31838	2.70318	0.678102	0.608892	-1.21568	0.769217	-0.999656	-1.54638	0.321358	-1.348577e+002	-1.285339e+003	-1.420197e+003
7950	-0.505555	-0.350679	-1.09306	-1.43191	-1.4062	0.329657	1.05549	0.260973	0.301042	0.47334	1.53454	1.79026	1.23724	-0.710349	-1.74062	-1.49641	0.662616	0.532947	-0.874577	0.151975	-2.11231	-0.354087	1.66771	-1.81275	0.122176	0.528439	-0.977254	0.607797	-0.0872577	-0.139945	-1.3333	-2.22689	0.800363	1.06376	0.429292	-0.552346	-1.93001	-0.273467	0.74276	-0.506774	0.82316	2.04282	-0.936541	-0.368939	0.871432	-1.28546	-1.1048	-2.50611	-0.267181	0.281401	-0.509299	-2.27125	0.841013	-0.776449	0.45146	-0.914606	0.937259	-1.61422	0.723589	-2.5408	-1.73238	-1.31774	1.35138	1.02949	-0.60449	-0.203356	0.118335	1.02111	1.18588	1.27543	0.701729	-0.202592	-0.689444	0.536974	-0.427445	1.17372	-1.08475	0.96272	1.25303	1.65875	0.554482	-1.86006	0.512472	-0.0393124	1.3271	0.844242	0.45319	0.330569	-1.46237	-0.23171	-0.483733	-2.31497	0.591582	-1.396587e+002	-1.278617e+003	-1.418276e+003
8000	-0.495768	-0.197182	-1.24286	-1.59102	-1.38933	0.415635	1.04442	0.328517	0.31374	0.508234	1.55361	1.7453	1.29157	-0.226587	-1.75206	-1.53381	0.379215	-0.0176463	-1.05499	-0.168364	-0.188809	0.423128	1.55049	-1.26837	0.0886046	-0.127793	-0.823834	-0.0526872	-0.328154	-0.119745	0.078264	-1.43652	0.62579	1.12439	-2.09906	-0.198548	-1.41424	-0.64909	0.152304	3.27475	-0.108651	1.06452	-0.820042	0.240548	-0.279253	-1.54412	0.0215727	-2.25131	0.80241	-1.29887	0.165157	-0.499966	1.12416	-0.414593	-0.869136	-0.921114	1.78667	-1.86012	0.601935	-2.59843	-0.220319	0.53307	1.43566	0.586534	-0.0685727	-0.163741	0.476602	1.22305	1.13877	-0.60266	0.807808	0.105165	-0.514348	0.245963	-0.203939	-0.355232	0.907369	0.402298	0.923094	-0.584653	0.526037	-0.591459	0.657425	-0.321875	0.0671531	0.141365	1.59233	0.386525	-0.839212	-0.684281	-0.269943	-1.7769	0.484583	-1.280745e+002	-1.291985e+003	-1.420060e+003
8050	-0.499827	-0.53047	-1.18066	-1.89885	-1.36656	0.435861	1.37954	0.116611	0.534682	0.493596	1.57247	1.7941	1.22429	-0.294901	-1.9164	0.723933	0.822244	0.234041	-0.98691	0.209261	-0.532823	0.13308	  1.7	-1.56206	1.05948	-1.12207	-0.0886727	-0.260049	0.651548	-1.15524	-0.172741	-1.91117	0.527038	1.05877	-1.60873	0.677531	1.22082	-0.750487	0.607521	0.821836	-1.12152	1.95632	-1.49	-0.541068	0.369522	0.191035	0.919633	-2.36382	0.259706	0.494307	-1.40536	-0.0884161	0.907661	-0.134211	-0.835297	1.25171	2.09812	-1.55588	0.680726	-2.15293	0.135261	0.905671	1.27742	0.409078	0.292201	-2.43198	0.347717	0.605808	1.09753	1.06064	0.611804	0.276656	-0.46058	-0.119541	1.32084	-0.623528	0.572611	0.600437	0.769007	-0.0627463	2.26999	0.128794	0.614418	-0.196273	-0.281547	0.19018	0.537186	0.414563	-1.21646	-0.187419	0.103238	-0.636847	0.548745	-1.302144e+002	-1.287951e+003	-1.418165e+003
8100	-0.466293	-0.68021	-0.875581	-1.86024	-1.46105	0.348779	0.979237	0.330647	0.462855	0.646806	1.62525	1.71668	1.30672	-0.768127	-2.01336	-0.128288	1.26881	-0.00913932	-0.713663	-0.931744	0.561914	1.02499	1.36926	-1.3409	-0.107077	-0.0963331	-0.0820186	0.482905	-0.704235	0.619699	-0.404062	-1.31439	0.874225	1.14173	-0.175839	-1.1387	0.700548	-0.816509	-0.140887	0.678882	1.18529	2.09325	-0.561232	0.0220632	0.058578	-1.31885	0.264283	-1.67253	-0.286179	-0.204462	1.23103	-0.95687	0.365884	-0.885353	-0.332782	0.490206	1.69424	-1.13458	0.225176	-1.73938	-1.69097	0.268604	1.11866	0.749854	0.0109778	-0.834588	0.671175	1.15917	0.866869	1.17678	0.698269	0.838551	-0.234958	0.629611	-0.0719753	0.0318237	0.445647	0.696133	1.20338	-0.0820934	0.225773	-0.0351439	0.0757612	-0.233164	-0.207281	0.494345	-0.179067	0.287596	-1.28421	-0.836127	-0.0644964	-0.626002	0.28392	-1.176508e+002	-1.289921e+003	-1.407572e+003
