iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkeDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkeDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkeDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkeDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkeDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkeDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkeDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkeDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkeDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkeDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkeDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkeDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkeDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkeDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkeDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkeDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkeDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkeDfrac(1.16)	LnPrior	LnData	LnPosterior
9370	-0.640095	-1.48004	-0.367512	-1.59021	-1.41586	0.237498	0.417667	0.417304	0.505062	0.3674	1.50739	2.19995	1.32171	-1.32577	-1.19994	-0.117837	-0.142938	-0.137465	-0.945245	0.393591	-0.424546	0.260411	2.18041	-1.84685	1.85639	-0.880781	-1.02712	0.542571	0.353979	-0.423881	-1.08261	-1.74334	1.29692	1.60922	-0.158525	0.96987	-0.579243	-1.28871	0.388527	0.957233	2.30937	0.662787	-0.399551	0.0100817	1.26524	-1.05244	-0.0912584	-2.78285	0.374335	1.44516	0.705692	-1.50413	1.64498	-1.11275	-0.545485	2.64246	0.724624	-2.25606	0.254929	-0.897388	-2.4745	-0.423974	1.53545	1.05117	-0.778019	0.847333	0.34606	1.48931	2.33626	0.417405	0.0762001	-0.459512	-1.21905	0.997355	-0.588914	0.697929	0.23655	0.713549	2.48449	0.283249	-1.43068	-0.826064	0.613412	0.729182	0.650853	0.900762	0.285734	0.55808	-1.49873	-0.579428	-0.535002	-0.901827	0.629047	-1.456790e+02	-1.300490e+03	-1.446169e+03
9380	-0.586936	-1.47605	-0.568601	-1.49951	-1.43525	0.246328	0.343319	0.417304	0.401456	0.480366	1.63842	1.89101	1.2847	-1.13584	-1.97045	-1.09748	1.15238	-0.0419711	-0.886203	0.243572	0.315942	0.260411	1.84896	-1.67722	0.064148	0.766158	-0.912563	0.630491	0.314714	-1.04884	-0.945211	-1.59568	0.618295	1.26562	0.241514	-0.44007	-0.676614	-0.648865	0.562454	2.19184	1.19071	1.11556	-1.10447	-0.141086	-0.0388592	0.623505	-0.162685	-2.34954	1.07409	1.23701	-1.01476	-1.36451	0.845459	-1.07122	-0.0755963	-1.02198	0.810535	-1.33126	0.752028	-2.59643	-2.32464	-0.271908	1.31226	1.68837	0.0732761	-1.07005	0.379197	1.31215	2.33626	-0.896876	-0.276768	0.294021	-0.3602	1.31263	-0.618045	-1.49772	-0.682593	0.899922	1.68287	0.283249	0.560038	-0.618976	0.841121	-0.3928	0.744606	0.0681334	0.303819	0.215217	-1.42115	-0.939304	0.803848	-1.83142	0.557291	-1.378738e+02	-1.278910e+03	-1.416784e+03
9390	-0.641672	-1.4998	-0.444382	-1.5534	-1.45595	0.241782	0.34774	0.340569	0.501275	0.500443	1.49267	1.79703	1.2847	-0.804394	-2.26125	-0.821823	0.562507	-0.151091	-1.24819	0.658096	0.440446	0.260411	1.96158	-2.31562	1.29373	1.86772	-0.376702	0.500824	0.131942	0.633884	-1.17419	-3.33504	0.336955	1.49286	-0.553153	-0.238326	-0.676614	-0.595293	1.61364	1.36367	-1.1961	2.47834	-1.12736	0.073372	0.639334	-0.198523	0.818907	-1.84596	0.972853	1.09609	-0.599451	-1.12026	1.06885	-0.882571	-0.459463	0.976188	-0.0870388	-1.48167	0.662336	-1.67989	-2.55416	-0.582604	1.21951	1.96479	0.0528544	-1.63487	0.804216	1.34745	2.25182	0.380257	1.29907	0.752326	-0.514118	1.16095	0.931565	-1.11456	-0.523966	0.97479	1.95653	1.07722	0.0780208	0.386473	0.739589	0.260715	1.77213	-0.0844871	0.00963706	0.492855	-1.40833	-1.50534	0.899327	-1.18835	0.572733	-1.489335e+02	-1.282828e+03	-1.431761e+03
9400	-0.638175	-1.4786	-0.47125	-1.61139	-1.54003	0.258055	0.494533	0.56947	0.416044	0.508607	1.46988	1.78456	1.26084	-0.751399	-2.20187	1.39737	0.24097	0.413014	-1.28905	0.75577	-0.613177	0.0519186	1.95367	-2.18345	-0.211527	2.0917	-0.709094	0.979741	0.594411	0.931877	-2.0225	-2.84072	0.481549	1.33993	-0.995248	0.985303	-0.496541	-0.352884	1.18151	0.718092	0.155912	1.31064	-1.01327	-0.223638	-0.649252	1.78587	-0.288304	-2.45923	0.96565	0.444881	-0.158445	0.0444824	0.941595	-0.233843	0.37209	-1.13991	1.47009	-1.84732	1.253	-1.87244	-2.4323	-0.845364	1.43855	2.09658	-0.252571	-1.63487	0.0394641	1.47851	2.22405	0.014803	0.140191	0.783206	-0.619831	1.16095	-1.01303	1.17374	-0.698327	0.966465	1.9648	-0.224214	-0.806683	-0.160778	0.776537	0.2899	-0.131879	1.73907	0.888093	0.828799	-1.10123	-0.507477	0.354412	-1.18835	0.836119	-1.511270e+02	-1.279812e+03	-1.430939e+03
9410	-0.60374	-1.57723	-0.396761	-1.61718	-1.51378	0.260072	0.325055	0.477181	0.29476	0.490262	1.57191	1.7689	1.28036	-1.04724	-0.0631277	-2.76052	0.499322	0.642115	-1.5175	1.22654	0.147219	-0.255175	2.07317	-1.29809	-0.202234	0.974338	-0.681804	0.841116	0.700977	-1.39454	-1.49262	-2.68598	0.720384	1.33993	0.540257	-0.117773	0.392107	-0.619986	0.727899	1.62862	0.261476	1.54085	-0.868748	0.0807115	0.0856289	0.53349	1.32567	-2.16867	0.674922	-0.0911637	-0.0144092	-0.415737	1.29764	-0.531004	0.8682	-1.15458	0.0787288	-1.16477	0.416435	-0.934195	-2.39803	0.621513	1.13603	1.8451	-0.971709	-1.63487	-0.490783	1.60864	2.29709	0.000658026	-1.60312	0.16792	-0.213214	1.16095	0.811218	-1.32524	-0.0912093	1.28269	1.70599	0.0403086	1.15441	-0.622846	0.257578	0.011533	1.17598	-0.567303	0.733181	0.644764	-0.716522	-1.8711	1.10488	-1.18835	1.08705	-1.414536e+02	-1.291779e+03	-1.433232e+03
9420	-0.587997	-1.69419	-0.38602	-1.60858	-1.66269	0.263969	0.395467	0.477181	0.363622	0.547725	1.52823	1.89784	1.28036	-1.09639	-0.728812	-1.60486	0.151968	0.414686	-1.55304	0.484655	0.168873	-0.470396	1.93501	-1.31362	-0.867298	2.39063	0.261864	1.04256	0.140963	0.846748	-1.11235	-2.03136	0.853091	1.79443	1.37919	-1.44091	-0.142043	0.0919967	0.848247	0.260862	0.366805	1.3053	-1.06646	-0.0265197	0.620924	0.53349	0.0840702	-1.63399	1.11196	1.60103	-1.52521	-0.858894	1.45871	-0.488121	0.8682	0.394503	1.26026	-0.955439	0.283126	-1.78545	-2.55097	-0.0877541	1.45608	1.75476	-0.0460414	-1.60745	-0.329207	1.60864	1.48606	1.06997	-0.0561746	0.984895	-0.0628456	0.95075	0.932833	-1.19117	-1.00573	1.34478	1.1224	1.30526	0.083733	-0.63407	0.472354	0.408413	0.567316	-0.0952341	-0.505681	1.15078	-0.917066	-1.53159	0.568129	-1.69475	0.97684	-1.412292e+02	-1.291023e+03	-1.432252e+03
9430	-0.593915	-1.66253	-0.469541	-1.67534	-1.58862	0.219802	0.365104	0.448654	0.342057	0.541665	1.51424	1.84693	1.29592	-0.886865	-0.0931628	-2.88028	0.0435398	0.152495	-1.09956	-0.220202	0.630064	-0.486008	1.84221	-1.62513	-0.858338	1.7451	0.0639085	0.381987	-0.0405416	0.678072	-1.62058	-2.84686	0.495581	1.84816	0.0315592	-0.432758	-0.56484	0.01255	1.08064	0.0959454	0.413987	1.84301	-1.10766	-0.0428541	1.05519	0.617579	0.48481	-2.02645	1.2165	1.16048	-0.632752	-1.28857	1.23167	-1.08042	0.411605	0.801067	0.0747109	-1.26942	0.637737	-1.96832	-1.45375	0.0115791	1.58594	1.95999	0.463131	-1.60745	0.139885	1.46037	1.76837	0.744866	1.41262	0.329606	0.348081	0.686277	-0.755821	-0.618748	-0.891193	0.934055	1.53181	0.849656	-0.801032	0.511918	0.551703	-0.223572	1.52928	-0.0952341	0.174688	0.752669	-1.00591	-1.63487	0.383117	-1.43121	0.935339	-1.405193e+02	-1.293431e+03	-1.433950e+03
9440	-0.562701	-1.55502	-0.633723	-1.70271	-1.53888	0.253955	0.365104	0.42638	0.331952	0.500935	1.54999	1.90155	1.31045	-1.09839	-0.834603	-1.50314	2.05354	1.03719	-0.752623	-0.959573	0.59342	-1.12756	1.8484	-1.81282	1.14266	-0.815785	-0.289763	0.423347	-0.234045	-0.103841	-0.554909	-1.33571	0.81085	1.54946	0.714125	-1.43224	-0.56484	0.0917513	0.637081	1.21283	0.919813	1.59414	-0.768497	0.135631	0.0527962	-0.355026	1.84078	-2.05779	1.06134	0.489468	-1.16026	-0.306906	1.23167	-1.00334	0.744435	0.477793	0.638208	-1.88431	0.203614	-1.92664	-2.1163	0.201146	1.22381	1.42932	1.92589	-1.62618	0.507533	1.55848	1.82932	0.72194	0.148021	1.22338	-0.0862894	0.104708	0.863459	1.72444	-0.192852	1.50959	1.62891	-1.83976	0.00779426	-0.180402	0.283743	0.570881	1.04757	0.31224	-1.45067	0.860924	-1.02963	-1.30662	0.312862	-1.09934	0.931942	-1.408810e+02	-1.302420e+03	-1.443301e+03
9450	-0.596734	-1.43397	-0.694753	-1.43197	-1.53011	0.257959	0.602417	0.409453	0.457542	0.523712	1.52277	1.78759	1.31766	-0.221114	-1.37352	-1.556	0.469196	0.270637	-0.624559	-0.788094	0.760651	-0.420466	1.83288	-2.29543	1.01102	0.748819	-0.284164	0.313617	0.109759	-0.373249	-0.703926	-2.82056	0.381889	1.54255	-0.862041	0.80535	-0.70788	-0.778598	1.12441	1.24887	1.7403	1.16899	-1.00892	-0.288701	0.293246	1.05127	0.553507	-2.13705	0.792588	0.489468	-0.387879	-1.61064	1.16715	-0.112159	0.744435	-0.883132	0.768741	-1.13965	0.55521	-1.76763	-0.75231	-0.077874	1.1848	1.39739	1.92589	-1.26041	0.0908594	1.55848	2.10227	0.158094	-0.344647	0.74004	-0.0457641	0.952827	-0.397459	1.56437	-1.79694	1.19828	2.02978	-1.0988	-0.547593	-0.635064	0.667959	-0.331906	1.29836	-0.931186	-0.380667	0.598801	-0.770486	-1.46249	1.45374	-0.830263	0.745166	-1.427007e+02	-1.286997e+03	-1.429697e+03
9460	-0.572488	-1.3814	-0.630105	-1.52385	-1.57397	0.30359	0.675396	0.380527	0.316082	0.506675	1.59453	1.75999	1.31766	-0.431898	-2.09764	-0.0742811	0.34689	0.0549939	-0.704975	-0.489382	1.0316	0.177369	1.93628	-1.20289	-0.151762	0.125153	-1.00569	0.671661	0.0215163	-0.769679	-1.24338	-2.26234	0.694808	1.71004	1.75707	-0.637369	-0.407704	-0.431691	0.631528	1.24887	0.965693	1.29098	-1.00892	-0.00858831	-0.458257	1.05127	0.145743	-2.04019	1.22356	-1.05534	-0.0402836	-1.47907	1.1757	-0.499703	0.459339	0.439782	1.51235	-1.14183	0.404917	-1.84677	-1.58653	0.198918	1.36161	0.815944	2.14558	-1.20752	0.28582	1.78513	1.75566	1.72303	-0.407466	0.387744	-0.00796045	0.678342	-0.222766	-0.673265	-0.326519	1.25607	1.26482	0.94921	0.433262	-0.576869	0.510666	-0.0482366	2.819	1.4855	-0.389274	0.655084	-0.39725	-1.70935	0.676112	-2.55715	1.11436	-1.446962e+02	-1.289475e+03	-1.434171e+03
9470	-0.642164	-1.03486	-0.632595	-1.5225	-1.58695	0.294415	0.681419	0.316379	0.345698	0.474978	1.52685	1.78598	1.31679	-0.835663	-1.82084	0.555474	0.584122	0.674315	-0.718083	-0.557366	0.603361	0.177369	2.10093	-1.24535	-0.151762	0.189178	-0.777689	0.0439093	0.700904	0.914931	-1.07768	-3.09596	0.263399	1.45268	-0.635754	-0.719449	0.48394	-1.04524	0.489209	1.24887	0.499904	1.77434	-0.641744	0.787777	-0.443769	-1.18296	0.534542	-2.51645	0.970242	-0.231326	0.153242	-0.914846	1.09186	-0.387455	-0.466612	0.477554	0.951285	-1.08965	0.485523	-1.99076	-1.58653	0.682228	1.47132	0.673516	-0.0263736	0.363992	-0.185008	1.4195	1.90453	0.0992723	1.78103	-0.192577	-0.639712	0.808907	-0.717849	-1.23823	-0.982696	1.41953	1.5816	1.30811	-0.288665	0.0776853	0.687235	0.240366	0.0435277	0.0600137	0.176453	0.891622	-0.452306	-1.83218	0.771547	-2.20176	0.526111	-1.379180e+02	-1.298939e+03	-1.436857e+03
9480	-0.659675	-1.17721	-0.424212	-1.75829	-1.54572	0.345156	0.576681	0.408979	0.270738	0.537439	1.43436	1.75378	1.32052	-0.942184	-1.7771	-1.13484	0.714182	0.250938	-0.88256	-0.528387	1.12827	0.882056	1.72545	-1.13107	1.65593	-1.08046	0.0351859	0.3895	0.932512	-0.539502	-2.1967	-3.17434	0.321922	1.65127	0.623897	-1.60516	0.48394	-0.00168542	0.742446	0.43888	0.522928	1.39422	-0.872532	0.0553745	1.924	-1.18296	1.09249	-2.28581	0.937254	-1.91042	1.60028	-2.06011	1.25441	-0.256803	-0.853239	0.19453	1.03745	-1.70735	0.469925	-2.4155	-1.46119	0.909325	1.4268	1.11682	-0.0465949	-0.17345	-0.623795	1.4195	1.64226	0.629097	-0.461522	1.51779	-0.286966	0.808907	-0.65263	-0.335696	0.128674	1.12044	1.70043	1.27593	-1.44951	-1.45962	0.774646	-0.0192797	-0.066894	1.78397	0.480093	0.381935	-0.509372	-1.29716	0.433038	-1.77467	0.88727	-1.504927e+02	-1.289699e+03	-1.440192e+03
9490	-0.615161	-1.34567	-0.47891	-1.79892	-1.50124	0.278876	0.515267	0.428439	0.419781	0.600568	1.48154	1.7813	1.2848	-1.14299	-2.16405	0.451433	1.1522	0.194245	-0.99316	-0.323942	0.308907	0.432599	1.41042	-1.5112	0.749803	-0.771022	0.3511	0.294979	0.254777	0.514909	-1.38357	-1.13983	0.788193	1.49851	-1.34569	0.00300181	0.48394	-0.132285	1.23089	0.458827	0.234235	3.10703	-0.872532	-0.0416709	2.04221	-1.18296	1.34295	-2.14804	1.06695	-0.459748	-0.0496904	-1.02741	1.17686	0.00833514	-0.799477	-0.780313	1.23081	-1.08019	0.382809	-1.40401	-2.13617	-0.105231	1.10447	1.19403	0.127369	-0.137212	1.40815	1.33375	1.64226	0.0330881	0.293691	0.379061	-0.157013	0.957985	-0.897477	-1.44958	0.534179	0.84749	1.6265	-0.252366	-0.0267651	0.344888	0.528936	0.152115	-0.584423	0.639283	-0.907478	0.649779	-0.952675	-1.10785	0.127506	-1.1927	0.513065	-1.368591e+02	-1.284180e+03	-1.421039e+03
9500	-0.657164	-1.23045	-0.423839	-1.74707	-1.49892	0.270747	0.573718	0.428439	0.39616	0.540723	1.57181	1.9283	1.2992	-1.01825	-2.51304	0.285593	-0.135511	-0.246162	-1.17091	0.449966	-0.540065	0.432599	1.67087	-1.33386	-0.591261	1.00396	-0.633011	0.548539	1.39016	-1.27641	-1.31251	-2.46641	1.11847	1.85258	-0.574323	0.00300181	-0.0205686	-0.929598	1.30877	-0.0390422	-0.127969	1.23573	-0.872532	0.264256	-0.149864	-0.0400322	1.7726	-1.75383	0.98192	-1.32511	1.04849	-1.02664	0.532017	-0.547604	-0.643021	0.0184446	0.093753	-1.08019	0.615604	-1.78055	-2.01534	1.40573	1.22687	1.05074	0.62638	-1.00289	1.86508	1.02542	2.18058	-0.500679	0.668692	0.414851	-0.385411	1.65322	1.1426	-2.34479	-0.165004	0.754647	2.07522	-0.708543	-0.883894	-0.60688	0.194604	0.152115	-0.540227	1.22823	1.09673	1.00127	-1.48738	-0.707731	0.569566	-0.948378	0.741452	-1.438738e+02	-1.297972e+03	-1.441846e+03
9510	-0.615626	-1.61221	-0.313314	-1.47655	-1.45941	0.270747	0.538422	0.428439	0.363467	0.56984	1.45433	1.94193	1.2795	-0.535937	-2.32181	-0.460299	-0.679137	-0.365383	-0.928736	0.104158	0.176366	-0.656083	1.63894	-1.63102	0.284522	1.63648	-0.768477	0.526962	1.08982	-2.7132	-0.881199	-2.86814	0.821771	1.61588	2.34978	-1.54859	-0.0205686	-0.856579	1.06907	-0.0390422	1.04408	2.94697	-1.1614	-0.0799375	0.182121	-0.0400322	0.759307	-1.95532	1.04957	1.69139	-1.65687	-0.325967	0.674211	-0.512758	-0.643021	-1.25015	1.087	-1.59155	0.558731	-1.35258	-1.98305	0.00397363	1.14305	0.973618	2.18528	-1.85384	-0.539299	1.02542	2.1896	-0.261666	0.239241	0.80926	-0.408233	1.09292	-1.41748	0.502228	-0.820088	0.945036	1.78522	-0.708543	-0.727795	-1.36738	0.800782	-0.286489	-0.395923	0.675657	-0.568906	0.443602	-0.915884	-0.295231	-0.61109	-0.610968	0.540346	-1.509755e+02	-1.288721e+03	-1.439697e+03
9520	-0.581889	-1.67083	-0.356989	-1.71026	-1.5349	0.271634	0.55073	0.466185	0.344621	0.613935	1.57336	1.8376	1.29931	0.0450309	-2.35649	-1.07761	1.45578	-0.0892143	-1.62203	0.900736	-0.585378	0.166974	1.23646	-1.8158	-0.605634	0.838301	-1.67122	0.266017	0.689219	-1.03967	-0.850254	-3.14971	0.707301	1.50209	1.53152	-0.78326	0.0420696	-0.441475	0.456498	0.826794	0.667399	3.02366	-0.699244	-0.212519	0.406541	-0.0400322	1.20028	-1.54964	1.57618	-0.359455	-1.03687	-1.08431	1.23982	-0.807251	1.22421	1.38691	1.79505	-1.05069	0.706159	-0.986729	-3.16682	0.809426	1.0563	1.43908	2.20147	-2.25521	1.14255	1.0047	1.47369	1.22927	0.602486	0.396022	-0.324751	1.21219	-1.50214	1.15532	0.669671	1.05295	1.62727	-1.497	1.28004	0.0669396	0.83524	0.159419	0.513239	-0.379256	0.984699	0.301167	-1.20039	-0.037522	0.0574814	-1.37762	0.707596	-1.551936e+02	-1.282942e+03	-1.438136e+03
9530	-0.60158	-1.41488	-0.677022	-1.65714	-1.49772	0.270088	0.459504	0.386098	0.419942	0.562611	1.48226	1.76605	1.28593	0.0450309	-2.51311	-1.98085	0.860201	0.630352	-1.1703	0.903087	-0.323596	0.348364	1.43142	-1.65007	-0.151489	2.06377	0.264253	0.249799	0.733699	-1.47007	-0.771725	-2.04744	0.735389	1.91155	-0.433204	-0.333943	0.443857	-0.454684	0.486053	1.06061	2.00719	1.95235	-0.658925	-0.412309	-0.489062	2.36724	0.923311	-1.99719	1.68121	-0.190007	-1.32903	-1.07126	1.28692	-0.587073	-1.77749	0.634929	1.89742	-1.00452	0.750364	-1.16194	-3.00575	-0.139537	1.15233	0.989623	1.8745	-0.790862	1.19794	1.09997	2.09063	-1.43546	1.06952	0.47196	-0.180314	0.835886	0.547941	0.468426	-0.276709	0.985847	1.89437	-0.203903	-0.594292	-0.630869	0.960572	0.399358	0.696027	-1.0198	1.29267	0.288581	-1.05814	-0.640385	0.300845	-1.4163	0.721997	-1.498207e+02	-1.282304e+03	-1.432125e+03
9540	-0.675592	-1.23821	-0.69585	-1.67886	-1.53633	0.236353	0.518107	0.338102	0.358383	0.561561	1.49252	1.76605	1.29668	-1.12731	-0.79273	-1.65087	1.1568	0.402933	-1.13864	-0.133007	0.340499	0.168394	1.67881	-1.33574	0.324767	0.512925	-0.421537	0.4509	0.648768	-0.480261	-1.31964	-1.90516	0.598541	2.28128	-0.722019	0.642475	-0.641643	-0.297129	0.931651	0.64494	1.17999	2.25132	-0.443417	-0.137421	-0.485256	2.07132	0.840126	-2.16134	1.34597	-0.307818	-0.790529	-1.20665	0.952398	-0.108518	-1.14253	-1.19914	1.04957	-1.34085	1.01342	-2.4892	-2.40516	0.449769	1.12609	1.60168	0.456018	-0.790862	-0.559285	1.42797	2.09063	0.182418	1.03403	0.391926	-0.474618	1.71348	0.109585	0.194455	-0.0805978	1.0811	2.3235	-0.0818477	-0.504767	-1.38033	0.848403	0.788446	0.627134	-1.0198	0.577597	0.146324	-0.94813	-1.13645	0.499961	-1.4163	0.432883	-1.418146e+02	-1.283793e+03	-1.425607e+03
9550	-0.673097	-0.984744	-0.833784	-1.5112	-1.51041	0.236353	0.560365	0.360085	0.388079	0.515646	1.47632	1.82319	1.29339	-1.02874	-1.48569	-0.951124	1.79831	0.62614	-1.374	0.220236	0.270106	-0.411869	1.76997	-1.18358	0.324767	0.193536	-0.485703	0.75417	0.438007	-0.268598	-1.43683	-0.456341	0.938815	1.57816	0.43595	-0.0786944	-0.479826	-0.232046	1.55349	1.1131	1.35392	2.17686	-1.38137	0.513216	-1.46377	0.642813	0.699065	-2.63067	0.890421	0.134704	0.227878	-0.911134	1.28217	-0.929532	-0.405871	-0.0748988	0.421172	-1.20686	0.645241	-2.25459	-1.68505	0.844921	1.23482	1.7299	0.550931	-0.0354814	0.474578	1.39903	2.40165	1.68927	-0.547804	-0.167146	-0.153684	1.17437	0.593325	-0.47213	-0.501914	1.09797	2.1401	-0.0818477	0.340537	-0.21238	0.755577	0.272183	0.434848	0.562287	-0.0806088	0.736618	-1.5173	-0.579415	1.21888	-1.52406	0.781494	-1.380652e+02	-1.291742e+03	-1.429807e+03
9560	-0.616001	-0.840033	-1.05142	-1.64452	-1.53121	0.230559	0.558575	0.339801	0.295428	0.46765	1.49735	1.82122	1.30312	-1.26018	-1.97881	0.0433246	1.17293	0.362894	-0.959219	0.220236	-0.0966282	0.176172	2.25781	-1.86565	-0.339526	1.79285	0.331431	0.748128	-0.191138	-1.17111	0.355313	-2.0866	0.453923	1.83942	1.59638	0.231759	-0.250087	-1.04042	1.66613	-0.0423239	1.8486	1.30772	-0.875628	-0.263315	-0.804182	1.57205	0.824116	-2.13811	1.04902	0.0523836	-0.031039	-0.816219	1.14907	-0.202558	0.109303	-1.41824	0.792933	-1.94436	0.982868	-2.44091	-2.09219	0.453011	1.3837	1.08275	0.169215	0.353234	-0.677804	1.39344	2.54978	-1.15717	0.893188	0.4914	-0.301724	0.343412	0.524953	1.02771	-0.296953	0.900527	1.98225	1.22886	0.598797	0.0710442	0.680879	0.673714	-1.61254	0.145158	0.946018	0.666172	-1.39478	-0.405425	-1.10718	-0.956862	0.859492	-1.427783e+02	-1.288159e+03	-1.430937e+03
9570	-0.651312	-0.788664	-1.01932	-1.56505	-1.52266	0.231081	0.494805	0.319031	0.345238	0.499555	1.51303	1.82122	1.30312	-0.772192	-1.37675	-1.97483	0.56409	0.859053	-0.326619	-0.463221	-0.198605	0.176172	1.61789	-1.15685	-0.492678	0.0315549	-0.643708	0.8751	0.036889	0.290957	-0.262535	-2.42171	0.360117	2.08192	0.0181054	1.07227	0.18817	0.0166375	1.26971	1.9292	0.180574	2.53797	-0.359971	-0.556498	0.539791	0.461134	0.650069	-2.3038	0.744581	0.552802	1.3048	-1.86183	1.27761	-0.457335	0.464039	-0.250447	1.22525	-1.30031	0.302975	-2.06735	-2.14933	-0.305585	1.40996	1.16057	0.908913	0.227161	-0.210087	1.39344	2.1793	-0.231647	1.17635	-0.267522	-0.393849	0.924974	0.785766	1.52109	0.668209	0.836107	2.34534	0.375856	1.45788	0.483476	0.435316	0.430726	0.837376	0.205034	-0.0952942	0.560119	-1.24849	-0.252705	-1.26535	-1.06861	0.502872	-1.378699e+02	-1.298305e+03	-1.436174e+03
9580	-0.648227	-1.09335	-0.84208	-1.57229	-1.44448	0.244619	0.459511	0.211185	0.210312	0.547337	1.50945	1.98388	1.30711	-0.417586	-2.57958	-0.713412	0.75241	0.49324	-0.401014	-0.466803	-0.359313	0.0490465	1.58254	-1.41112	0.452937	-0.284484	-0.883847	0.719461	-0.104817	0.993382	-0.46836	-0.413156	0.227924	1.83165	-0.119354	-0.0836502	-0.59708	-0.275436	1.18733	1.9292	1.50239	1.3055	-0.693214	0.696898	-0.165862	-1.67015	0.745934	-2.88934	0.600127	0.372161	2.60583	-0.36645	0.750254	-0.652251	-0.789754	-0.366932	1.80557	-1.85921	0.38276	-2.33531	-1.5541	0.809977	1.21337	1.60337	-0.708259	-0.45077	-0.141274	0.918884	2.59814	-1.22563	0.789092	0.405637	-0.704823	1.22266	1.74995	1.35568	2.15773	0.914922	1.81299	-1.06231	1.239	1.10115	0.826582	0.186554	2.00789	1.92288	0.0374285	0.37457	-1.45863	0.733616	-0.83871	-1.74059	0.467156	-1.468268e+02	-1.306253e+03	-1.453079e+03
9590	-0.655746	-0.876381	-0.895227	-1.60237	-1.41053	0.263189	0.320849	0.266585	0.258231	0.482354	1.53873	1.7605	1.26844	-1.09302	-1.87486	-2.14162	1.14729	0.148688	-0.430353	-0.218796	-0.693667	0.666551	1.82197	-1.55643	0.0608087	-0.53663	-0.437632	0.251241	-0.380167	-0.721988	1.07398	-0.921176	0.518081	1.78257	1.46059	-0.0109659	-0.59708	-0.673955	1.35182	0.693746	0.881104	2.35324	-1.05923	0.649671	-1.112	-1.44784	0.56779	-2.42342	0.277688	0.681191	0.333758	-0.638726	1.05017	-0.480725	-1.05663	-0.45216	1.59593	-1.88725	0.48535	-3.53259	-2.02258	0.0985547	0.749476	1.61015	-0.859617	-1.08798	1.2858	0.823893	2.37011	-1.5534	0.869644	0.738023	-0.575232	0.975281	0.133712	0.32823	-0.497103	0.63336	1.50334	0.954241	1.02613	-1.4226	0.640876	0.206479	1.27893	-1.77795	-0.804019	0.729697	-1.03412	-0.79565	-0.574929	-1.84319	0.501777	-1.427044e+02	-1.292519e+03	-1.435224e+03
