iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
4850	-0.44129	-0.57791	-1.4791	-1.57646	-1.24819	0.330306	0.863536	0.376796	0.309444	0.396606	1.61664	1.89796	1.25777	-0.997538	-1.35435	-0.450094	0.457098	-0.176502	-0.613849	0.999605	-1.64562	-1.53726	1.5582	-2.01527	1.71213	0.617018	-0.20911	0.29267	-0.505364	2.16523	-0.509688	-2.67683	0.0920044	1.10975	-1.38026	0.853418	-0.453468	-0.796241	0.526978	0.74748	1.41941	1.27114	-1.60871	0.327506	-0.0894304	-0.202916	0.673673	-4.01606	0.23493	2.13081	-0.0456653	-1.93804	0.251932	-1.1849	0.158264	1.09313	1.41741	-1.98107	-0.128278	-1.24443	-0.88522	0.387072	1.08843	1.02934	-0.568797	-0.926368	-0.204567	0.84018	1.26628	-0.918295	0.568714	-0.347214	-1.70909	0.422853	-0.145048	1.39764	0.0307582	0.0814845	1.13492	-0.146455	-0.236987	-0.119977	-0.337026	-0.153597	0.527281	1.45944	0.816397	0.530029	-1.57989	0.351086	-0.421951	-1.69254	0.116043	-1.388654e+002	-1.288976e+003	-1.427842e+003
4900	-0.405606	-1.06274	-1.14497	-1.47275	-1.29796	0.435792	0.988405	0.361143	0.542784	0.563399	1.62022	1.79763	1.24539	-0.644858	-1.47939	-0.626609	1.58387	-0.9792	-0.733755	0.783398	-1.5321	-0.223236	1.24289	-1.62663	2.58758	-0.58214	-0.332584	-0.0459053	-0.0871307	0.0851141	-0.276001	-2.01058	0.460851	0.925597	-1.11504	-1.36521	-0.817674	-1.23643	-0.317978	1.82582	1.65505	1.27256	-1.74668	-0.553653	0.129484	0.694785	0.137966	-2.10403	-0.12565	1.33496	0.0728185	-1.24796	0.466889	-0.917678	0.753388	0.515259	-0.435233	-1.82293	-0.104799	-1.74002	-0.429523	-0.536309	0.379661	0.663665	-0.568001	-0.638058	-0.174371	0.837058	0.744494	1.41172	0.267347	0.190379	-1.12305	0.535603	-0.0292038	-0.610187	-0.275198	0.989088	0.628902	-0.334013	1.97227	-0.703236	0.440088	-0.489918	1.92251	1.01437	-0.362667	0.121178	-1.5531	0.801704	0.113812	-1.17616	0.270767	-1.293043e+002	-1.284003e+003	-1.413307e+003
4950	-0.349563	-0.898234	-1.15817	-1.32294	-1.26433	0.440454	0.69479	0.370065	0.662442	0.632408	1.44302	1.7655	1.2949	-1.20137	-0.709722	-1.27443	0.662183	-0.0400184	-1.21016	0.441168	0.354518	0.0250663	1.07506	-1.30391	-0.172365	0.409366	-0.810228	0.376125	-0.49202	0.175354	-0.388809	-2.12807	0.406916	0.715672	1.15818	-0.233131	-0.175976	-1.08423	-0.258805	2.27864	0.966423	0.833753	-1.01185	-0.378422	0.665279	0.532829	-0.253238	-1.99738	0.240132	0.366403	-0.0043206	-0.524858	0.712137	-0.661929	0.961066	-1.56023	-0.0141015	-1.36805	-0.173338	-1.58869	-1.67639	-0.265366	0.704006	0.533129	-0.562597	-0.726684	-0.492714	0.881078	0.615946	-0.617684	2.39977	-0.0557752	-0.578528	0.259905	-0.276193	-0.337153	-0.675936	0.521216	0.703217	-0.715735	0.567346	-0.800988	0.206932	-0.336677	0.740566	2.0893	-0.245378	0.447534	-1.25254	-0.443756	-0.328381	-1.50219	0.179615	-1.199712e+002	-1.282512e+003	-1.402483e+003
5000	-0.379892	-1.03282	-1.13694	-1.40447	-1.35912	0.393085	0.826603	0.252093	0.418385	0.689324	1.57038	1.80278	1.25391	-1.40455	-1.53334	0.973545	-0.124828	-0.1068	-1.099	0.512239	0.22567	-0.746977	1.28065	-1.94433	0.422875	1.45772	-0.480597	0.52163	-0.294018	-0.166452	-1.83995	-2.54629	0.141078	0.625764	0.158993	-0.350138	-1.13741	-0.578123	0.405877	1.46512	0.120136	0.549753	-1.03345	-0.190135	0.34954	-1.11333	-0.889732	-1.8398	-0.13224	0.596367	0.359028	-1.54543	0.488003	-0.945847	0.295049	0.16157	0.622137	-1.2957	-0.0540587	-1.68907	-1.38296	-0.0863775	0.854148	0.564638	0.345858	-1.21842	-0.356313	0.880599	0.804462	0.607613	1.81627	-0.233113	-0.594666	0.240262	1.66066	-0.996174	-1.01833	0.480066	0.713213	0.744449	1.28562	-0.669049	0.4315	-0.0439161	-0.440875	1.24858	0.42414	0.656034	-1.71005	0.0582275	0.959642	-1.79462	0.431966	-1.247653e+002	-1.273180e+003	-1.397945e+003
5050	-0.346111	-0.93989	-1.06414	-1.49901	-1.46335	0.344556	0.688572	0.174496	0.471965	0.579531	1.56327	1.68454	1.30781	-1.23249	-2.22759	-0.752388	0.189444	0.026007	-1.50037	0.451128	-1.71581	0.218083	1.47064	-2.22656	0.901107	2.04497	0.605888	0.407637	-0.526024	-0.772574	-1.69623	-3.23863	-0.10635	0.639996	-0.0369668	0.785589	0.0593769	-0.788408	0.0850006	0.507008	0.410128	1.52368	-0.351551	-0.131375	-0.505246	-0.833764	0.318588	-2.03154	0.586547	-0.239868	-1.22397	-1.90867	0.975047	-0.709013	0.700159	-1.70199	0.874458	-1.41075	-0.416792	-2.10951	0.275492	0.29019	1.19425	0.491716	0.581725	-1.96305	0.244367	1.28148	0.66618	1.31719	0.758807	0.21963	0.0238135	-0.197078	0.43709	1.16086	0.140053	0.584269	0.770409	-0.0663844	3.37015	-2.28139	0.437359	-0.104466	-0.422892	0.612781	-0.536445	0.261503	-1.83414	-0.390892	-0.381622	-1.6003	0.595932	-1.393528e+002	-1.294454e+003	-1.433807e+003
5100	-0.357831	-0.617979	-1.07068	-1.89384	-1.36961	0.389576	0.894481	0.141697	0.313252	0.516645	1.59216	1.97498	1.27998	-1.22771	-1.82484	-0.891174	1.52764	-0.191507	-1.48276	0.101717	-0.0376599	1.25205	1.17679	-2.04414	0.369048	0.884812	-0.11192	-0.352184	-0.348411	-0.738099	-0.022203	-2.56797	0.47324	0.366842	1.90984	0.919576	0.500901	-1.16353	-0.512568	1.37944	0.714007	2.24023	-0.912694	-0.782169	0.548199	-1.603	1.84158	-2.21812	-0.20856	-0.325389	-0.654437	-1.05436	0.819028	-1.091	0.38443	-0.269184	1.82846	-1.84337	-0.4608	-1.59987	-1.03371	0.104529	0.907333	-0.0981131	-0.061111	0.650114	-0.0632702	0.953189	0.592443	-0.470018	0.749205	0.587708	-0.144638	0.0586155	-0.581452	-1.194	0.0642481	0.881411	0.842257	-0.117774	-1.20527	-0.960904	0.291238	-0.00254185	1.34434	1.27829	0.27973	0.261824	-1.60899	-0.00800431	-1.52692	-0.789167	0.671676	-1.306200e+002	-1.297373e+003	-1.427993e+003
5150	-0.511006	-0.219524	-1.29743	-1.70365	-1.39442	0.370177	0.802584	0.299092	0.338196	0.552197	1.51734	1.83433	1.2684	-0.683196	-0.397312	-3.09607	0.780304	0.0823733	-0.854054	-0.416346	-0.170429	0.604691	1.51482	-1.94408	0.471083	1.01109	-0.707312	0.0911817	-0.0848321	-0.138191	0.47945	-1.68373	0.345947	1.35463	-0.824691	0.0763576	0.0126425	-1.28589	0.117724	0.489944	2.03195	1.09349	-1.12529	0.172356	-0.15584	-0.540346	0.999227	-2.02501	0.828586	-0.979263	-0.268518	-0.00769861	0.711221	-0.999902	0.303709	0.441067	1.05205	-1.38138	0.403538	-3.06781	-0.331224	0.674949	0.979779	0.215689	0.414107	1.07356	0.544861	0.95544	1.05729	0.25454	1.82892	0.885713	-0.358283	0.678395	1.7829	-0.0945621	0.250174	0.822666	1.04582	-2.05145	2.65987	-0.629236	0.912471	0.134678	0.204603	0.339376	0.168037	0.345808	-1.13303	-1.22494	1.48009	-1.07757	0.356117	-1.325989e+002	-1.283302e+003	-1.415901e+003
5200	-0.564832	-0.247005	-1.15235	-1.47599	-1.39293	0.400657	0.936762	0.0126491	0.558545	0.668714	1.6384	1.88776	1.26542	-1.02167	-1.79332	0.929744	0.661891	-0.0164382	-0.737546	-0.523099	-1.32794	-0.0703709	1.09085	-1.42849	0.333852	-0.00110373	0.385382	0.402831	0.206309	0.426466	0.0273157	-1.56519	-0.0562072	1.14026	-0.307552	1.61371	-0.238283	-0.8605	0.655969	1.19192	0.94904	1.00739	-0.706063	-0.133075	0.118481	-0.55713	0.593459	-2.10892	0.476146	-0.288921	0.278543	-1.2479	0.488451	-0.953471	0.581594	-1.37492	0.455488	-0.968945	0.288007	-2.54397	0.256583	0.377165	0.634423	0.500981	-0.529681	-0.573078	0.708112	0.53693	1.33277	-0.0490635	0.420228	0.331421	-0.780172	0.524665	-0.56865	1.70935	-0.865745	0.743657	0.9407	-0.277492	1.23805	0.14431	0.168339	0.43202	0.556644	0.386474	0.484362	0.416667	-0.966713	-0.57948	-0.93504	-0.832292	0.2267	-1.171809e+002	-1.293346e+003	-1.410527e+003
5250	-0.557335	-0.523671	-1.15555	-1.85443	-1.49506	0.396388	0.821192	0.0156576	0.415074	0.708041	1.52133	1.72543	1.2659	-1.00036	-1.50895	0.11942	1.47089	0.443593	-0.642498	-0.420513	-1.58232	0.584974	1.30702	-1.56362	0.585716	1.56319	-0.72838	0.489936	0.0739103	-0.55159	1.63304	-1.8099	0.870638	0.94447	-0.0319599	0.0218683	1.15108	-1.15028	0.746208	0.55731	0.560021	2.30679	-1.00635	-0.262475	0.567849	-0.538055	1.26699	-1.75089	0.121014	0.665648	0.393714	-0.0105208	0.800431	-0.72022	-1.05346	-0.895518	0.757616	-0.581658	-0.180825	-1.77887	-0.781978	1.33233	0.75191	0.768025	-0.105731	-0.244443	0.271348	0.93186	1.11555	-0.253716	1.11129	1.04816	-0.0786278	0.558278	-0.0304657	-0.142481	0.175724	0.846915	1.38251	1.3769	1.61194	-0.238817	0.764282	-0.154623	2.17442	-0.994673	0.852145	0.263874	-1.09072	-0.314078	-1.38499	-0.895566	0.648896	-1.253978e+002	-1.293850e+003	-1.419247e+003
5300	-0.565005	-0.796501	-0.958697	-1.62608	-1.69102	0.358638	0.500004	0.245041	0.357472	0.70001	1.45743	1.82129	1.29554	-0.721208	-1.59367	-1.55411	0.921307	0.749229	-1.32232	-0.154867	0.630626	1.0097	1.62157	-1.61484	0.748423	0.753377	-0.121744	0.845191	-0.0866463	-0.643197	-0.61021	-2.5636	0.795966	1.10153	2.05351	-0.596166	0.231095	-0.0659463	0.759152	0.584897	-0.119686	1.15581	-0.482418	-0.0789439	1.1372	-1.60917	0.580068	-1.68085	0.0807437	1.13011	0.757039	-0.388976	1.05547	-0.437414	-0.956948	0.0543376	0.535859	-0.681252	0.220282	-2.48096	-1.80938	-0.290379	1.19005	0.885027	1.09567	-0.529006	1.09809	1.32043	1.23195	0.668541	1.98212	0.102939	0.0893704	0.594905	0.746498	0.241533	0.147504	0.976235	0.850987	1.08235	2.10686	-0.674748	0.788673	-0.0637068	0.76587	-0.0333256	0.359032	0.552267	-1.24819	-0.825442	1.48013	-1.92366	0.644444	-1.305328e+002	-1.286907e+003	-1.417440e+003
5350	-0.537369	-0.662452	-1.0067	-1.56479	-1.51149	0.339693	1.38279	0.245964	0.613687	0.56198	1.64008	1.79588	1.25514	-0.737517	-1.13001	-0.128094	-0.156451	0.364897	-1.29305	-0.261473	0.464046	0.127346	1.58383	-1.81593	0.585509	0.00409851	-0.496104	0.643117	0.282656	-0.918245	-0.531279	-1.82727	0.11137	1.09214	-0.142338	0.722248	-0.68988	0.0754289	1.20254	-0.349062	-0.027615	2.00363	-1.44868	0.0794533	-0.125758	-0.649796	0.327955	-2.34196	0.215874	0.141848	-0.102725	-0.926894	0.636713	-0.585151	-0.51953	0.29006	1.25538	-1.25325	0.431252	-1.45477	-0.975597	0.112889	1.06439	0.93167	0.136308	-1.30214	0.00704456	1.09051	1.45442	2.41564	-0.179746	-0.046014	0.117624	0.555322	1.53705	-0.0523191	-0.264883	1.27698	0.965187	-0.342189	2.26563	-0.786898	0.537141	0.14982	1.44028	0.918663	0.500926	0.972193	-1.47149	-0.448179	1.05657	-1.06083	0.602244	-1.256238e+002	-1.279827e+003	-1.405451e+003
5400	-0.560197	-0.770425	-1.07299	-1.5584	-1.50154	0.383479	1.4805	0.216224	0.195025	0.503897	1.49483	1.79888	1.28489	-0.58437	-1.27302	1.25382	1.11341	0.101185	-0.875035	0.0572789	0.251929	-0.137364	1.85082	-1.30961	0.853545	-1.19041	-0.782524	-0.232723	0.163019	0.161722	-1.67095	 -2.3	0.5108	0.88996	0.406222	0.300403	-1.18875	-0.828059	0.450347	0.934466	0.0742055	1.51542	-0.961699	-0.426705	0.180417	1.15056	-0.258585	-1.76141	0.381662	0.238237	-0.113313	-0.97869	1.33876	-0.417206	-0.684095	0.787717	0.371253	-1.74916	0.391173	-1.30583	-0.924005	-0.692026	1.06859	0.746262	0.237361	-0.904512	-0.901247	1.58813	1.43512	-0.435371	-0.480814	-0.74212	-0.679422	0.850596	0.279585	-0.897901	-0.263037	0.502917	0.852877	0.491801	0.763896	-1.14388	1.00131	-0.252208	1.29179	-0.529256	1.0551	0.869671	-0.661838	-0.167787	-0.671554	-2.87794	1.17158	-1.260178e+002	-1.296125e+003	-1.422143e+003
5450	-0.602101	-0.654337	-1.21113	-1.54981	-1.59857	0.327573	1.07298	0.581374	0.337536	0.609275	1.52505	1.67126	1.27384	0.0691964	-0.310991	-2.36834	1.19159	0.886123	-0.988208	-0.427807	1.11568	-0.245058	1.54215	-1.12143	0.882155	0.00913427	-0.895292	0.471137	-0.367374	-0.422341	0.259113	-2.79136	0.437074	1.33715	-1.03848	0.102122	0.443511	-0.41711	0.7062	-0.015338	0.335558	2.46415	-0.743876	0.0740244	0.216081	-0.134899	0.369665	-1.92999	1.18189	-0.256817	0.352122	-1.10397	0.98756	0.215488	0.0589752	-1.20652	1.8752	-1.47682	0.514871	-1.79269	-0.367724	0.0850213	1.28868	1.39653	-0.369483	-0.12652	0.919237	1.3658	1.37056	-1.14156	1.99811	1.03877	0.165181	0.923691	-0.153044	0.0560368	-0.709422	0.832833	1.5586	1.72557	0.170733	-0.805676	0.810983	0.183778	0.0992849	0.122532	0.678034	1.13417	-0.882593	-0.201324	-0.448048	-1.623	0.624714	-1.295042e+002	-1.287171e+003	-1.416676e+003
5500	-0.64895	-0.602596	-1.1576	-1.39075	-1.52606	0.369081	0.815496	0.513752	0.421258	0.57287	1.55824	1.8523	1.25384	-0.344882	0.0165235	-2.12331	0.0725408	0.366873	-0.37188	-0.298475	-0.0580779	-0.201484	1.70428	-1.43775	0.050691	1.27929	0.0490751	0.639715	0.591857	-1.01714	-1.1432	-2.48517	0.625044	1.43555	-1.2491	0.0645205	0.26687	-0.356224	1.05708	1.21556	0.374602	1.27219	-0.489044	0.292039	-0.223903	0.231232	0.118446	-1.74228	1.50921	-1.25431	-0.835347	-1.53571	1.36479	-0.595843	0.776028	-0.660602	0.171943	-1.41447	0.850578	-2.58769	-1.08861	-1.62829	1.27242	1.4123	-1.03212	-0.212267	-0.0325927	1.39752	1.31787	-0.513419	0.712889	-0.562229	-0.467864	1.44371	0.755671	-0.683824	1.00654	0.894546	1.11885	-0.450977	0.655785	-0.0854161	0.428308	0.380483	1.67949	0.682595	-0.409801	0.838803	-0.846385	-0.321486	0.451365	-1.89565	0.863958	-1.291442e+002	-1.286092e+003	-1.415236e+003
5550	-0.673661	-0.919907	-1.05268	-1.62425	-1.39106	0.29692	0.546837	0.635321	0.361169	0.465399	1.51904	1.86114	1.26348	-0.0350953	-0.810976	-1.66142	0.0916741	0.358722	-0.275037	0.690316	-0.951078	1.19487	1.75306	-1.59748	1.44737	1.1603	1.60241	0.412622	1.59857	0.00684042	-1.93858	-0.526124	0.384136	1.56055	-1.97935	0.403595	1.03331	-0.825459	1.33268	-1.39421	1.26449	1.38054	-0.905318	0.146965	1.20722	-0.273936	0.811181	-1.99472	0.773519	0.378399	0.0935106	-2.33291	0.522822	-0.0335411	1.74903	-1.36707	0.329745	-0.665997	1.47772	-2.27613	-1.70315	-0.365893	1.21923	1.62351	0.90773	-1.00959	0.325831	1.22151	1.53403	0.159459	1.47661	0.541987	-0.433069	1.62356	1.08561	-0.680648	-1.18008	0.899966	 1.65	0.758106	0.379305	-0.872528	0.495508	1.16203	-0.540725	0.672242	0.236516	0.682386	-1.06306	0.45468	-0.357546	-1.80165	0.633611	-1.378006e+002	-1.304485e+003	-1.442285e+003
5600	-0.580035	-0.913479	-1.1446	-1.27764	-1.32159	0.274545	0.486712	0.576205	0.639739	0.526171	1.51411	1.70144	1.2525	-0.629664	-0.349005	-1.65434	0.115369	-0.060509	-1.5122	0.555563	0.44801	-0.299752	1.29735	-1.6323	-0.14765	0.819204	-0.560203	0.202183	0.610152	0.572229	-1.02442	-2.61213	0.127	1.25589	0.425318	0.739042	-0.554831	-0.850911	1.33883	-1.86836	0.992579	1.20222	-1.50904	0.0476937	0.0672023	0.547976	0.370798	-2.78181	1.24103	0.000216454	-0.169692	-1.4253	0.726308	-0.934445	0.230088	0.00355579	0.386861	-1.90242	0.901113	-2.41816	-1.58931	-0.237627	0.905269	1.69381	-0.908322	-0.595754	-0.664607	1.15414	1.68894	0.00205341	0.577158	0.189354	-0.55521	0.27014	-0.693886	2.22057	-0.75639	0.474371	1.81018	0.689151	0.271591	-0.742313	0.154368	0.197495	0.484684	1.22784	0.0865377	0.477939	-1.31662	0.507395	-0.377997	-1.45216	0.308187	-1.307037e+002	-1.269599e+003	-1.400303e+003
5650	-0.564756	-0.526444	-1.11098	-1.51894	-1.17149	0.260369	0.892572	0.511988	0.474089	0.521712	1.63019	1.80717	1.24755	-1.5914	-0.652276	-0.891446	0.693643	-0.328964	-1.39026	-1.01161	0.92321	0.367171	0.89952	-1.87213	0.433295	-0.167244	-0.404681	0.010982	0.227361	0.799789	-0.946166	-2.03223	0.218028	1.28842	-0.260804	0.785756	-0.109515	-1.17671	1.26837	0.0687592	1.02842	1.55321	-1.77494	-0.310332	0.990957	-0.0031365	0.333973	-2.60512	0.202157	0.393986	-0.260494	-1.56245	0.184362	-0.868637	-0.426685	0.244752	0.355447	-1.83816	0.655073	-2.38184	-0.776331	-0.359549	0.814724	1.97959	-1.46915	-1.18384	-0.392916	0.571897	1.47476	-1.36172	1.54693	0.233578	-0.678956	0.679266	-0.490759	-0.845182	-0.264154	0.309286	1.52258	0.0990649	0.196861	-0.125251	0.0602601	0.530817	1.33545	0.448484	0.981761	0.172463	-0.623693	0.35008	-2.07857	-1.76128	0.0826644	-1.295774e+002	-1.286893e+003	-1.416470e+003
5700	-0.555755	-0.509921	-0.777925	-1.69912	-1.25184	0.219549	0.986052	0.657273	0.341092	0.572032	1.56449	1.76714	1.26357	-0.595861	-2.43268	0.438278	1.654	-0.460023	-1.95115	-0.937341	1.20347	0.507827	1.18878	-2.25944	0.699201	-0.0487209	-0.074577	0.549171	0.447708	-1.80772	0.832303	-2.16085	0.0601928	0.756868	0.312493	0.525898	-0.259893	-1.39969	0.435535	0.762371	0.950413	0.562609	-1.27547	-0.545573	-0.145596	-0.0387553	0.92599	-2.71156	0.379836	0.121755	-0.551515	-0.988881	0.554007	-0.81308	-1.80601	0.351841	-0.036956	-1.8281	0.736843	-2.18139	-0.923334	0.737379	0.640451	1.85683	0.0544845	-1.54923	0.638865	0.926374	1.69465	1.47927	0.657698	-0.181646	-1.02582	0.882803	-0.586319	0.255169	-0.63838	0.212094	2.24405	0.900111	-0.512117	-1.27625	0.101319	-0.533653	-0.498204	1.00088	1.09018	0.038507	-1.82402	-0.401787	-0.751543	-1.21361	0.0535646	-1.355101e+002	-1.286423e+003	-1.421933e+003
5750	-0.53238	-0.980912	-0.642792	-1.43196	-1.10714	0.259095	0.950601	0.370405	0.446204	0.465199	1.50419	1.78767	1.32359	-0.708011	-1.54741	-0.044715	0.494606	-0.265407	-0.731152	-1.12667	0.854718	-0.787167	1.07891	-2.51174	-0.143426	-0.151267	-0.490593	-0.392803	-0.140883	-1.48349	0.959155	-1.73433	-0.297417	1.64687	0.622536	-1.09849	0.232977	-0.589887	0.997737	1.63649	-0.119344	1.22462	-1.45991	0.147382	0.361424	-2.33294	0.58184	-3.24434	0.783234	0.356531	-0.293176	-1.71608	0.555507	-1.05349	-0.18463	-2.0839	0.674056	-1.68059	1.08804	-2.33851	-2.24682	-0.522632	0.914037	0.999326	0.548377	-1.525	-0.341753	0.0884497	1.77037	0.969046	-0.027074	-0.204468	-0.94656	1.20536	1.13421	-1.22133	-1.26447	0.623385	0.809312	0.354612	0.664442	-0.841671	0.122737	0.0455164	-0.271942	-0.500009	-0.534693	0.236896	-1.66231	-0.504693	-0.495707	-1.49027	-0.0155754	-1.365512e+002	-1.293969e+003	-1.430520e+003
5800	-0.561353	-0.612659	-1.05935	-1.69289	-1.22037	0.321345	1.05394	0.532764	0.419194	0.397155	1.6294	1.83164	1.27652	-1.15051	-1.12331	-0.201551	0.956544	0.0118433	-0.623137	-0.189128	-0.298913	-0.404621	1.56923	-1.63663	-0.146609	0.967336	-0.392998	0.286519	0.0138346	-0.179552	-0.372756	-2.54775	0.90045	1.62967	0.776183	1.56017	0.57497	-0.999848	0.655621	1.13072	1.21059	1.82591	-0.890235	-0.298042	0.229331	-0.623111	1.15725	-2.93836	0.279032	0.733575	-0.608959	0.0421785	0.504936	-0.866947	-0.186895	0.0251302	0.438572	-1.87001	0.616842	-1.97901	-0.671145	0.960344	0.913792	0.49454	0.497268	-0.276341	0.195247	1.06894	1.38679	-0.0221415	1.5466	0.431641	-1.22653	0.662648	-0.135708	0.124113	0.348835	0.173248	1.12585	0.0657469	1.27805	-0.130531	0.439801	0.340596	0.519009	-0.210247	-0.253307	0.324038	-1.3544	-0.317068	-0.249759	-0.662802	0.318509	-1.229552e+002	-1.292001e+003	-1.414956e+003
5850	-0.577604	-0.988196	-1.05517	-1.69791	-1.43706	0.348476	1.25753	0.35036	0.467996	0.464119	1.49471	1.77918	1.29041	-0.48213	-1.27322	0.00911429	1.28219	0.125217	-0.841541	-0.193758	0.952836	0.34261	1.85493	-1.31593	1.56433	-1.18295	-0.0231416	0.149146	0.604922	-0.973745	-0.0442576	-1.00171	0.345166	1.34457	0.318143	0.907384	-0.00571629	-1.03046	0.926694	0.265638	0.485996	1.78839	-1.40427	0.00417964	1.8127	-1.03764	1.00209	-2.49127	0.695515	0.611272	-1.1627	-0.34908	0.768497	-0.549432	-0.45351	-0.605505	1.27578	-1.6657	0.721955	-1.81551	0.631158	-0.18109	1.34137	0.653202	0.749868	-0.374981	0.253994	1.36518	1.48707	0.0955342	1.50344	0.62263	-0.267567	0.0110565	1.53491	0.459897	-0.23931	0.882019	1.28811	-0.245461	0.662347	-0.901975	0.343116	0.478013	0.175159	0.345907	0.510084	0.765454	-1.41337	0.247082	-0.397766	-1.14634	0.46766	-1.244750e+002	-1.278702e+003	-1.403177e+003
5900	-0.603763	-0.649277	-1.27272	-1.69019	-1.36841	0.41328	1.22026	0.510447	0.236999	0.4477	1.66568	2.02014	1.21913	-0.697523	-0.761968	-1.26566	0.763396	-0.642276	-0.712207	-0.699298	1.35239	-0.261374	1.71939	-1.35135	0.677472	1.69145	-1.60306	0.385016	0.597886	-0.204575	-0.845588	-1.189	-0.161573	0.955839	-0.171679	0.498684	-0.729451	-0.888639	0.289611	-0.0346933	1.73001	0.929361	-1.2666	0.269428	0.14297	-0.594449	2.06791	-2.51841	0.241209	0.497665	0.133378	-1.21575	0.639606	-0.267243	-0.763281	-0.104012	1.48499	-1.49338	1.14769	-2.57572	-0.615653	1.18971	1.21899	0.703593	0.11209	-0.25274	0.782619	1.08663	1.1625	-0.583893	1.6307	-1.50015	-0.726819	0.826219	1.12585	-0.547989	-0.844121	0.724592	1.29081	0.114602	-0.0991004	-0.304521	0.640752	0.0107663	0.140204	1.18921	1.34035	0.721068	-0.765199	0.790014	-0.970176	-0.475404	0.652745	-1.281843e+002	-1.286246e+003	-1.414431e+003
5950	-0.6073	-0.355005	-1.14746	-1.66868	-1.33328	0.36126	1.16316	0.584846	0.564439	0.464345	1.68361	1.81154	1.2098	0.108744	-0.858262	-2.37028	1.1701	-0.0516344	-0.517015	-0.357131	-0.0884867	0.444043	1.62902	-1.35974	0.329473	0.158205	-0.735727	0.796112	0.1057	-0.543345	-0.536457	-2.56621	0.0841025	0.941599	0.00738656	0.454542	0.215644	-0.477154	0.953285	1.27167	0.86013	2.19037	-1.99416	0.31214	0.335863	-0.781079	0.136181	-2.52218	0.307571	-0.961205	1.9001	-0.585606	0.404304	-0.516622	-0.490211	0.430233	0.501414	-2.11288	0.956898	-2.67256	-0.296546	0.265246	1.05844	1.39476	-0.505746	-0.845983	0.459224	1.21757	1.25643	-0.0276123	0.417157	-0.454905	-0.640612	0.405879	0.547922	-0.575682	0.192776	0.0984291	0.962812	0.30289	1.48513	-0.480268	0.655564	0.0174968	-0.58335	0.793969	0.647936	-0.000764165	-0.840443	0.83569	-1.1673	-1.35421	0.1748	-1.284882e+002	-1.276815e+003	-1.405304e+003
