iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkmtot(1)	M_lnkmratio(1)	M_lnkeD(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkmtot(1)	SD_lnkmratio(1)	SD_lnkeD(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkmtot(1.1)	lnkmratio(1.1)	lnkeD(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkmtot(1.2)	lnkmratio(1.2)	lnkeD(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkmtot(1.3)	lnkmratio(1.3)	lnkeD(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkmtot(1.4)	lnkmratio(1.4)	lnkeD(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkmtot(1.5)	lnkmratio(1.5)	lnkeD(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkmtot(1.6)	lnkmratio(1.6)	lnkeD(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkmtot(1.7)	lnkmratio(1.7)	lnkeD(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkmtot(1.8)	lnkmratio(1.8)	lnkeD(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkmtot(1.9)	lnkmratio(1.9)	lnkeD(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkmtot(1.10)	lnkmratio(1.10)	lnkeD(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnkmtot(1.11)	lnkmratio(1.11)	lnkeD(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnkmtot(1.12)	lnkmratio(1.12)	lnkeD(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnkmtot(1.13)	lnkmratio(1.13)	lnkeD(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnkmtot(1.14)	lnkmratio(1.14)	lnkeD(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnkmtot(1.15)	lnkmratio(1.15)	lnkeD(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnkmtot(1.16)	lnkmratio(1.16)	lnkeD(1.16)	LnPrior	LnData	LnPosterior
43450	-0.584181	-0.744216	-1.10572	-1.56816	-2.21545	0.377918	0.627689	0.546106	0.355334	0.0306576	1.54193	1.82274	1.26188	-0.685851	-2.64115	0.167438	0.88479	1.22524	-0.347049	0.307586	-2.41233	-0.310143	1.05765	-1.31921	0.218982	-0.522051	-1.07492	0.257096	0.266324	-0.984242	-0.966874	-2.71507	0.481646	0.921247	0.221263	1.44617	-0.979457	-0.824662	-0.0910653	0.972901	0.366816	1.5364	-0.756265	-0.398045	-1.41252	2.19467	0.953617	0.012974	0.862742	-0.119134	-1.01872	-1.8625	-0.354768	-1.14184	-0.790524	1.39018	0.306819	0.484435	0.0812017	-1.67154	-1.49046	0.259898	-0.93444	1.04739	0.0385854	-1.75039	1.11177	0.483494	1.50298	-0.093524	0.553044	1.00327	-0.493352	0.270355	-0.859388	-0.540818	0.3578	0.780964	1.25679	1.54718	-0.306394	-1.41647	1.00412	-0.0669998	-1.01236	-0.560449	0.713145	0.153933	-1.30523	-0.0632135	-0.186845	-1.9603	-1.36135	-1.373056e+02	-1.299870e+03	-1.437176e+03
43500	-0.664554	-0.907485	-1.07626	-1.45562	-2.08691	0.371372	0.568018	0.494787	0.525541	0.0190497	1.48257	1.73591	1.30187	-0.0436189	-3.28824	-0.0556351	0.31016	-1.28735	-0.453596	1.04436	-2.29638	-0.127593	-0.700229	-1.44632	0.769972	0.318272	-1.16649	0.776666	0.607078	-1.6152	-0.462739	-2.15852	0.931035	1.20604	-0.740447	1.18942	-0.541651	0.244497	0.651883	0.270586	1.80122	0.934989	-0.0283255	-0.161206	-0.542785	2.73137	0.618185	-1.4301	0.562313	1.83843	-1.21569	-1.67082	2.27604	-0.191663	-2.24008	2.78032	0.746495	0.352434	0.467617	-2.8102	-1.65538	-0.470961	0.274752	1.34942	-0.506829	-1.2738	0.597359	1.16772	1.62045	-2.07666	0.987587	-0.401397	-1.46008	0.821535	1.29022	-1.19345	-0.998993	0.658899	1.20944	-0.0363382	-0.220081	-0.862405	0.159306	0.182306	1.40267	-0.368106	-0.208985	0.21182	-0.853212	-0.558625	-0.502711	-1.2234	1.66299	-1.527566e+02	-1.274251e+03	-1.427007e+03
43550	-0.641792	-0.79744	-1.22971	-1.73627	-2.30452	0.391223	0.659393	0.554684	0.362731	0.0976308	1.51071	1.86669	1.28245	-0.332341	-2.31482	-0.885834	-0.242051	-1.56796	-0.806988	0.674402	-1.7679	0.0982398	1.17402	-0.953361	1.37113	-0.710954	-0.749596	0.249328	0.79901	-0.292024	-1.0797	-1.30404	-2.05937	1.21257	-1.72466	1.0691	0.666023	-1.34598	0.566926	0.866768	1.31439	2.76698	-0.890617	0.178654	-1.88725	2.48162	1.21701	-0.755143	0.858613	0.632719	-1.04664	-0.353962	-0.0271387	-0.403272	-1.67526	1.97237	1.24063	0.82823	0.657954	-2.37295	-1.55729	1.16909	-0.283869	1.12952	0.747076	-1.6575	0.135155	-1.32016	1.49165	-0.76041	0.665379	-0.480603	0.235554	0.929556	-0.480022	-1.14168	-0.521315	-0.473401	1.35664	0.927028	-0.0922966	-0.605567	0.927575	0.0768965	0.37196	0.52194	-0.622693	1.44577	-0.943069	-0.265008	-0.504149	-1.77435	0.0820759	-1.447122e+02	-1.278271e+03	-1.422984e+03
43600	-0.644625	-1.41043	-1.28207	-1.63607	-2.24451	0.338784	0.567699	0.583421	0.384322	0.339859	1.45485	1.73534	1.27705	-0.263071	-2.57079	0.563513	1.66164	0.458225	-0.760881	0.711475	-0.527519	0.0166354	1.28644	-2.06392	1.5833	1.20245	-1.80999	1.96349	0.532585	-0.875994	0.23248	-2.13763	1.0613	1.30974	0.0540326	0.676461	1.31094	-0.23289	0.258366	0.721821	1.23306	2.90996	-0.32072	0.238176	-1.50134	2.75472	0.662864	-0.154784	1.00541	0.92916	-0.394747	-1.30075	0.792566	-0.497235	-0.412362	2.11141	2.24532	-0.470206	1.07964	-2.04959	-1.81961	0.467856	0.306005	1.23937	1.00485	-1.09873	-0.318191	0.219673	1.47456	0.480912	0.448761	-0.0163868	-0.615807	0.996031	0.851328	-0.270395	-0.562006	1.23913	1.24894	0.448082	-0.0829123	-1.44378	1.19644	0.651882	0.474905	-0.0110045	-0.790102	0.842004	-0.638639	0.107884	-0.626306	-1.40274	0.17217	-1.454238e+02	-1.296340e+03	-1.441764e+03
43650	-0.588947	-1.06246	-1.37174	-1.80406	-2.49195	0.301141	0.528601	0.506452	0.49009	0.378978	1.60266	1.80598	1.29346	-1.51865	-0.577956	-1.25979	0.684224	-0.92742	-0.904871	1.43485	-1.31711	0.0806315	1.46758	-1.44048	-0.554924	0.110356	0.176862	0.845491	0.304642	-1.56837	-0.35811	-2.43129	0.0476265	1.25209	0.101047	0.884159	-0.460514	-0.00597221	0.896543	0.816106	1.24099	2.21242	0.183134	0.131478	-1.8714	2.60836	0.619946	-0.304004	0.899784	-0.802483	0.0607697	0.280141	1.95275	-0.578168	-1.4095	0.854882	0.786894	-1.11904	0.383227	-1.97367	-1.17538	0.251615	1.34025	0.836487	1.28678	-0.521025	0.622544	1.56902	1.92731	-0.0660716	0.762113	0.492603	0.935656	1.09706	-0.719511	-0.37662	0.582145	0.852419	1.37021	-0.464495	0.18598	0.52188	1.30525	0.293407	1.10674	-0.37751	0.272195	0.738349	-0.686989	-0.324951	-0.686767	-0.753972	0.38185	-1.355297e+02	-1.288779e+03	-1.424309e+03
43700	-0.657238	-0.752438	-1.54489	-1.72861	-2.29418	0.357833	0.505957	0.607705	0.347485	0.324084	1.62584	1.81776	1.28129	-1.1514	-0.840707	-0.456174	0.474664	-1.08723	-0.760338	0.891616	-0.79902	-0.731942	1.50875	-1.3878	0.792496	0.370695	-0.992146	0.966318	-0.273547	0.717402	-0.143461	-2.47549	-0.569089	1.53364	1.07046	0.729993	1.20936	-1.97637	0.540878	0.491207	1.99467	1.17998	0.169088	-0.163247	-0.688643	2.27003	0.183545	-1.82369	0.713782	1.07497	-0.543317	-1.05456	-0.777319	-0.389291	0.150944	0.602746	0.359045	-1.79885	0.46875	-2.30128	-1.13176	-0.106135	-0.793876	1.55748	-1.09687	-1.21342	-0.180382	-1.05273	1.70529	-0.54475	0.514979	0.598693	-1.41927	0.726074	0.570275	-0.0382402	-0.601339	0.311426	1.59633	-1.32967	0.474923	0.461634	0.247814	0.291329	0.658832	-0.108244	0.220289	-0.251314	-0.512245	-0.455457	-0.442818	-1.74896	-0.531782	-1.338251e+02	-1.291682e+03	-1.425507e+03
43750	-0.600993	-0.951683	-1.42636	-1.55044	-2.38342	0.327243	0.335179	0.309423	0.445542	0.398137	1.49228	1.95539	1.36269	-1.43438	-0.193524	-0.702645	-0.419648	-0.109474	-0.765283	0.314295	-1.85467	-0.662641	1.00905	-1.40439	0.0414502	-0.0212645	-0.886849	0.529131	0.22045	0.236197	-1.21353	-1.16504	-0.460837	1.24873	1.06741	1.40217	-0.117117	-0.0542939	1.19848	2.52939	2.39558	2.85248	-0.900537	-0.259407	0.568609	1.39993	1.19852	-2.66615	0.916638	0.852612	0.226988	-0.219577	1.13518	-0.22927	-0.124372	1.8507	0.469725	-1.46406	-0.018161	-0.43211	-2.55272	0.192334	0.211014	0.823877	0.440979	-1.00895	0.0595615	1.31973	1.60733	-0.0568341	0.0668269	0.571078	-0.845596	0.78747	-0.492532	-0.564916	-1.52982	0.00998926	1.70571	0.360782	0.806729	-0.814195	-0.099931	0.225906	-0.181737	0.414319	0.357544	1.33985	-0.774378	-0.891359	-0.448308	-1.22484	0.318773	-1.330492e+02	-1.310751e+03	-1.443800e+03
43800	-0.620217	-1.02538	-1.36908	-1.5606	-2.29789	0.35276	0.516062	0.450187	0.427665	0.43543	1.64246	1.7755	1.28584	-0.757883	-2.48688	0.454269	1.407	0.297974	-0.20079	1.20631	-2.53346	-0.130203	0.291526	-1.2967	1.15486	0.0570094	-1.08966	-0.193065	0.755801	0.196368	-1.84512	-2.35926	-2.43219	1.39013	0.905806	0.44344	-0.6774	-0.645557	0.456708	0.694197	2.05152	1.95543	0.161493	-0.194922	0.085829	0.930913	0.570953	-1.66965	0.831266	0.110333	-0.217172	-1.69066	0.150552	-0.771496	-1.00152	1.14739	0.257872	-1.07477	0.291359	-2.33724	-1.28724	-0.28593	0.386347	0.811358	1.15563	-0.527046	-0.34041	1.19406	1.73867	-1.01513	0.19319	0.614977	0.237282	0.966849	-0.978491	-1.11825	-1.40603	-0.697597	1.27653	-0.0510869	0.484591	-0.343898	1.13796	0.796085	-1.15243	1.4871	0.0223945	2.07231	-0.812381	-0.596852	0.166786	-1.34583	0.601463	-1.410806e+02	-1.290810e+03	-1.431891e+03
43850	-0.613708	-0.676465	-1.2774	-1.55776	-2.20841	0.391014	0.721049	0.657804	0.29652	0.320381	1.62693	1.75488	1.24231	-0.778456	-1.01159	-0.815495	0.963681	-0.806687	-0.0541069	0.0478536	-1.73193	0.79105	-0.320763	-1.15533	-0.264583	0.212817	-0.576732	-0.307517	0.308818	-0.995315	-0.257819	-3.51845	-1.09636	1.16765	-0.966965	0.221657	-1.21722	-0.882096	0.415858	0.277086	0.729386	1.62818	-0.448092	-0.621624	-0.579419	1.55011	0.925019	-1.99973	0.727404	0.494626	-0.68347	-1.55943	1.73463	-0.771465	-0.570761	1.6494	1.26931	-1.22561	0.761459	-2.24211	-1.91879	0.332981	-1.78465	1.08786	-0.456346	-0.932935	0.763822	0.992181	1.55043	0.759339	0.117757	0.117795	-1.50336	0.127007	0.603112	-0.301485	-1.2205	-0.459195	0.989805	1.01635	0.234583	0.206258	0.64194	0.0755925	0.876671	0.384173	-0.664408	0.772481	-1.20668	-0.698708	0.187481	-1.84179	1.02446	-1.408446e+02	-1.289668e+03	-1.430513e+03
43900	-0.45569	-1.05475	-1.29835	-1.63232	-2.34704	0.332888	0.594471	0.476504	0.455323	0.427179	1.50338	1.75775	1.30715	-1.02117	-0.610166	-0.930031	0.780973	-1.69388	-1.13182	1.08643	-1.79224	-0.159872	0.487168	-2.23147	0.961118	0.325378	-0.748493	0.197337	-0.343645	0.344559	-0.139178	-1.83379	0.460179	1.09468	-0.511352	0.0652592	0.84961	-0.480767	0.365873	1.4852	1.2788	2.2386	-0.183718	-0.323148	-0.140212	1.49514	0.281185	-1.51354	0.53922	1.72753	-1.60062	-0.88625	-0.0919436	-1.24775	-0.372106	2.00555	0.868941	-1.21789	0.200335	-2.35006	-1.88771	0.876785	-0.423428	0.657081	0.842693	-0.940364	0.120293	0.177598	1.10059	0.866299	1.24371	0.780187	0.0931026	0.567435	0.532508	0.321451	0.126173	1.53599	0.543035	1.15901	1.10463	-0.352649	1.7396	0.0548868	1.5284	-0.288317	0.675724	0.0187694	-1.49638	-0.955382	0.784826	-0.823155	1.45838	-1.376704e+02	-1.284773e+03	-1.422443e+03
43950	-0.514503	-1.46736	-1.40874	-1.52914	-2.11281	0.369899	0.392345	0.477129	0.64816	0.387245	1.64833	1.8299	1.29298	-1.20435	-0.625974	-0.377316	0.747944	-1.73952	-0.695704	0.322175	-0.793681	-0.100363	1.46778	-1.71196	0.0311419	1.38873	-0.233043	0.688768	-0.582984	0.071959	0.294497	-1.29166	0.848345	0.901847	0.816121	0.97735	-0.41516	-1.15101	0.149201	0.161454	2.09415	0.507585	-0.641192	-0.311871	0.0313532	1.81753	0.732667	-2.83051	0.551938	0.0105535	0.463173	-1.26477	1.54648	-0.667395	-1.34965	1.75055	0.624897	-1.51607	0.514122	-2.64348	-2.15013	-0.119281	-1.03223	1.12405	-0.176314	-1.44004	0.137047	-0.737771	1.22402	-0.316945	0.338448	-0.199961	-1.45011	0.235049	-0.597778	-0.184495	-0.209186	0.265076	1.28925	-0.389497	0.356023	-0.359909	0.0768589	-0.0444892	0.786626	-0.0577702	0.132116	0.104244	-0.903363	0.568508	-0.891348	-0.920996	-0.67814	-1.329128e+02	-1.288007e+03	-1.420920e+03
44000	-0.603197	-1.34463	-0.889429	-1.8292	-1.99022	0.431027	0.320578	0.268157	0.436218	0.340739	1.54618	1.75003	1.34162	-1.00938	-1.31585	-0.809729	1.40634	-1.06358	-0.765545	0.275927	-1.09352	0.096942	2.86486	-0.926294	0.19737	-0.0778074	-0.331578	1.16627	0.293442	-0.81692	-0.431145	-1.40002	0.770292	1.02312	-0.686542	0.896746	-0.020255	-1.65141	0.589265	0.518429	1.8852	2.59737	-0.579936	-0.0220553	-0.93184	2.06457	0.980354	-2.62585	0.263004	1.36149	-0.813493	-1.21548	1.0933	-0.444656	0.254703	0.859047	0.973225	-2.15298	-0.144971	-1.95086	-1.86001	0.716239	0.0404968	0.754744	0.990652	-0.792103	-0.490106	1.2539	1.27254	0.813764	0.678712	1.15742	-0.234406	0.606989	-1.37192	0.867169	0.201459	1.8125	0.910559	2.48149	-0.304017	0.0454	0.435826	0.254025	0.535041	0.315711	-0.479019	1.27568	-0.889851	-0.667581	-0.216593	-0.579667	0.697715	-1.381813e+02	-1.292754e+03	-1.430935e+03
44050	-0.581081	-1.60858	-0.773454	-1.59923	-1.63063	0.41452	0.403389	0.614708	0.259056	0.434545	1.56593	1.8648	1.28707	-1.11114	0.489862	-1.23878	0.296133	-1.50965	-0.704831	0.527585	-1.04813	0.0248783	1.16158	-0.979985	0.10238	0.3984	0.406468	0.415468	0.393909	-2.23514	-1.15122	-0.430411	-1.17319	0.769197	-0.505713	1.79791	-0.111946	0.66733	0.460622	0.46516	0.33017	1.64367	-2.20924	0.237263	-1.34959	1.88803	0.248181	-2.11318	0.358701	0.445758	0.0393073	-1.18794	0.511554	-0.524445	-1.01908	0.751768	1.23645	-1.64121	0.152398	-1.85614	-1.7219	0.628248	-1.41579	0.929742	0.255659	-1.40009	0.123423	-0.291607	1.03443	-0.0433047	0.924388	0.562837	-0.180979	0.615316	2.01895	-0.121142	0.981672	-0.0491241	0.989382	0.712076	-0.260423	-0.443232	0.0682892	0.0833808	0.873898	-0.762934	0.150697	-0.262765	-0.941609	-0.550516	-0.021287	-2.31419	0.0177687	-1.323639e+02	-1.294625e+03	-1.426989e+03
44100	-0.538013	-1.43456	-0.770905	-1.65795	-1.6615	0.454592	0.525182	0.288358	0.256067	0.531551	1.53178	1.90467	1.34213	-0.898569	-2.02204	1.17722	-0.480523	-0.525707	-0.702324	-0.442133	0.359915	-0.890532	2.39961	-1.27702	0.44836	0.0238764	0.370992	0.529347	-0.282039	0.932728	-0.722232	-1.92046	-0.247773	0.731097	-1.19325	1.61011	0.363363	-0.245374	0.267611	0.984355	1.11166	1.32503	-0.597137	-0.401901	0.847148	0.843874	0.10313	-2.40931	0.177065	0.0242957	0.0750678	-2.42759	0.842578	-0.853792	0.706544	-0.41366	1.39077	-1.98844	-0.00288278	-1.91748	-1.88306	0.566986	0.155889	0.547212	-0.929008	0.418088	1.41203	1.38334	0.82519	1.4431	0.10423	-0.148905	-0.69034	0.538031	0.444844	-2.27203	-0.0589715	-0.536173	0.93692	1.95424	-1.25699	-0.860447	-0.723966	0.276618	-0.0663897	-0.394658	-0.881702	-0.600737	-1.09763	-0.489769	-0.455571	-2.14537	-0.288972	-1.373480e+02	-1.301619e+03	-1.438967e+03
44150	-0.520477	-1.40354	-0.885668	-1.78055	-1.73646	0.445305	0.412805	0.269141	0.508677	0.50161	1.58666	1.87567	1.29771	-0.670429	-2.13733	-1.07489	1.33927	-0.813658	-0.920233	-0.668154	0.337802	1.43017	2.21476	-1.32154	0.175261	1.56025	-0.00904842	0.53445	-0.31771	-0.853784	1.01965	-0.699168	0.822403	0.587614	0.410667	-0.140191	0.175336	-1.1831	0.462722	0.171374	1.79683	1.76483	-0.720773	-0.155842	-0.0413135	1.54217	0.269663	-2.04127	-0.0209073	0.241987	1.50507	-0.842295	1.77115	-0.414342	-0.0987607	0.583273	2.17659	-2.13359	0.249507	-3.22671	-2.31822	0.328584	-0.425417	0.479368	-0.284555	-0.698068	0.249745	0.590052	0.833295	-0.903711	2.60631	1.02467	-0.594665	0.336836	-0.156125	-0.114794	0.412784	0.382918	0.743952	2.68286	0.0985704	-0.710951	0.382473	0.243764	0.180661	-1.39588	0.637569	-0.679301	-0.643141	-0.849827	-0.342583	-0.421883	0.37387	-1.414155e+02	-1.294698e+03	-1.436114e+03
44200	-0.509481	-1.25315	-0.90731	-1.78428	-1.98857	0.429016	0.349017	0.526636	0.288427	0.237333	1.53443	1.93642	1.3001	-1.01027	-3.4929	0.354032	-0.436973	-0.312826	-0.672349	0.881943	-1.45821	0.996665	1.92635	-1.57485	0.553629	-0.122609	-0.695297	0.199859	-0.660262	0.637211	-0.85801	-1.79675	-0.917407	0.740483	-1.32532	0.831603	-0.89891	-0.361904	-0.019739	0.404125	1.49991	1.28374	0.707938	-0.636295	-0.667462	3.34657	1.35639	0.88441	0.269846	-0.754642	0.34687	0.271709	0.807501	-0.692479	-0.615695	1.53022	1.61332	-0.896036	0.0334194	-2.28641	-2.25032	0.89208	-1.38761	0.841757	-2.39926	-1.32711	1.71187	0.712036	1.03104	-0.4518	-0.146207	0.351867	-1.40717	0.237399	-1.28028	-0.188258	0.198579	2.41484	0.647542	-0.503282	0.103229	0.460847	0.131235	0.146384	-0.0626294	-0.763881	-0.250345	0.0663398	-0.846654	-2.64202	0.435946	-1.32108	1.87842	-1.462583e+02	-1.303144e+03	-1.449402e+03
44250	-0.494253	-1.48753	-0.975613	-1.46944	-1.79746	0.463788	0.0689899	0.544432	0.257941	0.228354	1.44375	1.92585	1.30988	-1.27656	-1.87992	-0.255919	1.71976	-1.50733	-0.711344	-0.380956	-0.91651	-0.484447	2.14951	-1.32666	0.988962	0.781926	-0.71185	2.09674	-0.25632	-0.0055616	-0.489192	-1.09177	-0.139513	0.545841	0.0481078	0.621505	-0.381429	-0.463543	0.271528	-0.660231	2.17519	1.0003	0.139156	-0.611609	1.19077	2.03809	-0.20347	-2.4011	0.19076	-0.86666	0.196477	-1.03438	0.423719	-0.784952	0.298264	2.39324	0.231053	0.920341	0.0280001	-1.22277	-2.20371	0.700558	-2.39594	0.801399	1.28966	-1.75449	0.13304	-0.625896	0.955705	-0.431877	0.855446	0.208835	0.156301	0.312705	-1.5678	-0.812961	0.0495085	-0.0702659	0.858268	0.857145	-0.212304	-2.46733	-1.07472	-0.254045	0.667211	0.934002	-0.44345	1.19402	-0.831258	-2.30716	0.128883	-2.04557	0.447106	-1.389677e+02	-1.301429e+03	-1.440397e+03
44300	-0.530068	-1.23176	-1.13133	-1.49233	-2.17091	0.409167	0.517353	0.527731	0.52651	0.393129	1.54335	1.77376	1.29093	-0.999166	-2.14578	1.95464	1.39952	1.41221	-0.806466	-0.119186	-0.959222	-0.289882	1.91235	-1.45685	0.260869	0.771788	-0.813111	1.38139	0.0624931	2.16543	-0.596034	-1.92491	0.510514	0.82011	-1.73996	0.696466	-1.03585	-0.415714	0.383359	-0.124116	0.945774	0.970796	-0.916076	0.133264	-1.69666	2.00955	0.427418	-0.900579	0.0440299	0.848283	-0.0231551	-1.963	0.827035	-0.915091	-0.718366	1.69492	0.322163	-1.08204	0.30165	-2.52686	-1.38289	0.593284	0.0507511	1.01365	1.20823	-2.4579	0.00890023	-0.949641	1.10875	-0.41096	0.204271	-0.493515	-0.58617	0.36682	0.554874	-0.085341	-0.469749	1.1255	0.928319	1.11141	-0.289173	0.562086	-0.253596	-0.169237	0.83643	0.633253	-0.0509199	0.576185	-0.616877	0.83824	-1.66017	-1.41357	-1.37807	-1.416130e+02	-1.285351e+03	-1.426964e+03
44350	-0.636397	-1.35783	-0.947649	-1.75952	-2.1023	0.362973	0.507219	0.526527	0.301289	0.246233	1.51572	1.75353	1.26368	-0.869433	-1.31964	-0.501763	1.20167	-0.517289	-0.599057	2.19438	-2.34107	0.278159	1.20488	-1.61482	0.370112	-0.062636	-0.798373	1.0794	0.142088	0.225662	-1.08078	-2.11482	0.0683158	0.904566	-0.258147	0.719999	0.0386714	-0.236236	0.71624	1.2669	0.849471	2.57399	-0.498761	-0.116868	-0.376365	1.54119	1.73279	-1.54382	0.59905	0.402698	-0.268885	-0.324316	0.923797	-0.833952	1.15863	0.950472	1.12112	-1.22319	0.715653	-2.61591	-1.81789	0.693449	-0.203705	1.33779	-0.372376	-1.27953	0.271673	0.697546	1.52917	1.65755	0.0902957	0.548383	-0.303746	0.951904	0.750511	-1.13435	-1.34383	-0.125539	1.33733	1.80896	-0.383399	-0.323172	0.463683	0.666925	0.891409	-0.850177	-0.175127	1.31124	-0.906347	0.453727	-0.835881	-1.40841	-0.0160675	-1.368251e+02	-1.280639e+03	-1.417464e+03
44400	-0.533564	-1.69052	-0.680622	-1.42877	-1.90642	0.267188	0.406071	0.543536	0.288926	0.287722	1.59151	1.7742	1.31247	-2.11466	0.00213347	-0.505288	0.121322	0.13271	-0.963401	1.32483	-2.12971	-0.0814732	0.040953	-1.29926	1.30248	-0.0914727	-1.11523	0.479279	-0.458194	0.315848	-0.882829	-2.99776	-0.625663	1.30817	-1.36001	0.344624	-0.951809	-0.364657	0.843759	1.68005	0.772132	0.783304	-1.10567	0.151076	-1.43286	1.46063	-0.00706251	-0.956286	0.717627	-0.369243	-0.763108	-2.18727	1.27767	-0.950942	-0.293066	1.28359	0.158209	-1.57058	0.0693891	-1.13191	-2.77661	-0.30598	-1.41583	1.16283	0.339216	-1.75187	0.878391	0.288217	1.69162	-1.28401	0.318658	-0.779539	-0.839245	0.389421	-0.192341	-1.01721	-0.415449	0.804625	0.984356	0.340083	0.0499247	-1.89077	1.07692	0.49141	2.32116	-1.19044	-0.181149	-0.392544	-1.31577	0.306714	-0.8249	-2.63128	-0.0451689	-1.411441e+02	-1.297967e+03	-1.439111e+03
44450	-0.547746	-1.67232	-0.654999	-1.61762	-1.63615	0.262957	0.695867	0.495766	0.407959	0.334511	1.55581	1.82347	1.2814	-0.959403	-1.40155	-0.241937	0.780411	-0.518702	-1.15868	0.511674	-1.30944	-0.450164	1.98677	-2.78962	1.27991	-0.467346	0.122338	-0.394811	-0.433412	0.205938	0.428646	-2.41721	0.34472	1.60233	-0.300547	-0.439536	0.42858	-2.58542	0.476301	1.47732	0.480068	1.37322	-0.619842	0.0566268	-0.811324	3.21596	1.05169	0.139721	0.496992	0.895422	-1.24901	-1.04771	-0.103831	-0.858781	-0.197961	2.04291	1.42497	-0.583697	-0.0456497	-1.50113	-0.704323	1.44317	1.44929	0.575412	1.15504	-1.50754	-0.0835637	0.745199	1.8557	-0.848596	-0.678278	0.51685	-1.49351	0.404558	-0.370173	-0.160598	-0.0924964	0.886936	1.07587	0.846425	0.475781	-1.25734	0.936892	0.441294	2.14466	-0.124751	1.27864	-0.574912	-1.65884	0.0662152	-0.569575	-1.60031	-0.383309	-1.458600e+02	-1.293348e+03	-1.439208e+03
44500	-0.511949	-1.84027	-0.59635	-1.75794	-1.70945	0.252226	0.387546	0.366292	0.322353	0.464436	1.48987	1.97191	1.32617	-2.04647	-0.499903	-2.12606	0.965325	-1.48147	-0.812874	-0.544947	-0.866174	1.353	1.82442	-1.47918	1.42001	-0.485426	0.0523782	-0.589501	0.0027208	0.185873	-0.565497	-1.30402	0.389549	0.969439	1.36113	1.6071	-0.201035	-0.104788	0.457462	1.52449	0.752799	1.70625	-1.12062	-0.825876	0.291086	2.09176	0.795637	-1.86766	0.0629094	0.446596	-0.988169	0.382157	0.544159	-0.88923	-1.42163	1.41914	1.18773	-1.09279	0.536593	-2.08937	-3.02146	0.723332	-0.322876	0.548961	0.501442	0.258509	-0.00941756	2.13497	1.53678	0.481218	0.953081	0.399859	-0.0549156	0.915737	-0.230595	0.43477	-0.642588	1.28799	1.51647	-0.538988	0.235242	-0.753083	0.419137	-0.786325	1.83618	-1.62822	-0.340926	-0.647724	-1.70478	-0.126189	-0.190414	-0.776206	0.542848	-1.389592e+02	-1.300652e+03	-1.439611e+03
44550	-0.470996	-2.08673	-0.545051	-1.57786	-1.58163	0.260236	0.353976	0.36781	0.335257	0.498278	1.54021	2.06423	1.30238	-1.53914	-1.16041	-0.501218	1.02636	-0.498021	-1.60323	1.33116	-1.92065	1.20981	0.674098	-2.92761	2.02369	0.296959	-1.09114	0.473935	0.657075	-0.56585	-1.39454	-0.680862	-0.542898	0.769226	0.349092	0.993612	0.169724	-0.187681	0.758105	1.44901	0.92409	1.27746	-0.953562	-0.613571	0.743734	0.79244	0.809941	-2.17045	1.10936	-2.06319	-0.139659	0.0941711	1.22862	-1.43324	0.0643461	2.39209	0.955589	-0.522513	0.424609	-2.12884	-2.14099	0.581018	-0.188424	0.793659	0.871451	-1.12504	0.429578	0.537602	1.48931	-0.437235	0.0312115	0.209581	-0.792829	0.771221	-0.601016	-0.950939	-0.305928	0.373031	1.12732	0.7015	-0.815182	-0.0193478	-0.547158	0.00212007	1.18674	-0.524578	0.243918	-0.344042	-1.8047	0.422098	-0.3681	-1.49276	0.234008	-1.364860e+02	-1.299384e+03	-1.435870e+03
